MaterialsName                 10.0kPa        100.0kPa       
str_m1_o10_o16_pcu_s_ID_181   -1.8020        -7.0187        
str_m1_o10_o16_pcu_s_ID_182   -8.8198        -13.2537       
str_m1_o10_o16_pcu_s_ID_183   -2.0134        -1.8940        
str_m1_o10_o16_pcu_s_ID_184   -2.6922        -4.9818        
str_m1_o10_o16_pcu_s_ID_185   -1.1527        -0.3066        
str_m1_o10_o16_pcu_s_ID_186   -1.4223        -5.0548        
str_m1_o10_o16_pcu_s_ID_187   -1.2207        -2.2934        
str_m1_o10_o16_pcu_s_ID_188   -1.1650        -1.0823        
str_m1_o10_o16_pcu_s_ID_189   -0.7800        -3.5776        
str_m1_o10_o16_pcu_s_ID_19    -1.2853        -0.9363        
str_m1_o10_o16_pcu_s_ID_190   -1.0697        -0.5814        
str_m1_o10_o16_pcu_s_ID_191   -0.3880        -3.0965        
str_m1_o10_o16_pcu_s_ID_192   -1.1203        -1.0412        
str_m1_o10_o16_pcu_s_ID_193   -0.8475        -1.5026        
str_m1_o10_o16_pcu_s_ID_194   -0.4593        0.0000         
str_m1_o10_o16_pcu_s_ID_195   -1.5148        -0.6965        
str_m1_o10_o16_pcu_s_ID_196   -0.5981        -1.8722        
str_m1_o10_o16_pcu_s_ID_197   -2.6705        -2.6546        
str_m1_o10_o16_pcu_s_ID_198   -1.0560        -1.6265        
str_m1_o10_o16_pcu_s_ID_199   -1.3192        -3.9271        
str_m1_o10_o16_pcu_s_ID_2     -1.5412        0.0000         
str_m1_o10_o16_pcu_s_ID_20    -0.2832        -3.4163        
str_m1_o10_o16_pcu_s_ID_200   -1.3185        -3.4168        
str_m1_o10_o16_pcu_s_ID_201   -1.4208        -1.4108        
str_m1_o10_o16_pcu_s_ID_202   -0.5900        0.0000         
str_m1_o10_o16_pcu_s_ID_203   -1.6564        -18.8191       
str_m1_o10_o16_pcu_s_ID_204   -0.6417        0.0000         
str_m1_o10_o16_pcu_s_ID_205   0.0000         -4.1624        
str_m1_o10_o16_pcu_s_ID_206   -1.1017        -2.7750        
str_m1_o10_o16_pcu_s_ID_207   -2.3185        -0.9285        
str_m1_o10_o16_pcu_s_ID_208   -1.2573        -6.1451        
str_m1_o10_o16_pcu_s_ID_209   -2.3288        -1.7347        
str_m1_o10_o16_pcu_s_ID_21    -1.5384        -1.9576        
str_m1_o10_o16_pcu_s_ID_210   -1.7642        -0.9022        
str_m1_o10_o16_pcu_s_ID_211   -32.5675       -7.0472        
