MaterialsName                 0.01kPa        0.1kPa         
str_m1_o10_o16_pcu_s_ID_180   -2.6623        -10.4286       
str_m1_o10_o16_pcu_s_ID_181   -1.3315        -16.9649       
str_m1_o10_o16_pcu_s_ID_182   -9.8329        -37.4934       
str_m1_o10_o16_pcu_s_ID_183   -18.5869       -39.8696       
str_m1_o10_o16_pcu_s_ID_184   -10.3304       -30.8251       
str_m1_o10_o16_pcu_s_ID_185   -9.5625        -27.8897       
str_m1_o10_o16_pcu_s_ID_186   -3.0037        -9.6720        
str_m1_o10_o16_pcu_s_ID_187   -1.7178        -8.3479        
str_m1_o10_o16_pcu_s_ID_188   -2.4508        -13.2412       
str_m1_o10_o16_pcu_s_ID_189   -4.1909        -19.6256       
str_m1_o10_o16_pcu_s_ID_19    -2.2362        -12.7071       
str_m1_o10_o16_pcu_s_ID_190   -2.4592        -11.1186       
str_m1_o10_o16_pcu_s_ID_191   -2.0375        -8.4613        
str_m1_o10_o16_pcu_s_ID_192   -9.9204        -31.0222       
str_m1_o10_o16_pcu_s_ID_193   -4.9101        -23.6164       
str_m1_o10_o16_pcu_s_ID_194   -10.9354       -33.5425       
str_m1_o10_o16_pcu_s_ID_195   -4.5326        -20.3486       
str_m1_o10_o16_pcu_s_ID_196   -10.9911       -31.9529       
str_m1_o10_o16_pcu_s_ID_197   -0.9285        -8.6326        
str_m1_o10_o16_pcu_s_ID_198   -8.0377        -32.6678       
str_m1_o10_o16_pcu_s_ID_199   -13.4401       -34.9086       
str_m1_o10_o16_pcu_s_ID_2     -14.7666       -35.6801       
str_m1_o10_o16_pcu_s_ID_20    -1.4436        -14.4731       
str_m1_o10_o16_pcu_s_ID_200   -2.7866        -10.8918       
str_m1_o10_o16_pcu_s_ID_201   -0.7392        -9.0281        
str_m1_o10_o16_pcu_s_ID_202   -8.6051        -29.8429       
str_m1_o10_o16_pcu_s_ID_203   -35.3864       -48.1974       
str_m1_o10_o16_pcu_s_ID_204   -19.7612       -42.8242       
str_m1_o10_o16_pcu_s_ID_205   -6.6785        -20.8094       
str_m1_o10_o16_pcu_s_ID_206   -5.5033        -19.0095       
str_m1_o10_o16_pcu_s_ID_207   -10.3597       -27.7117       
str_m1_o10_o16_pcu_s_ID_208   -8.1653        -26.8907       
str_m1_o10_o16_pcu_s_ID_209   -4.1395        -18.0116       
str_m1_o10_o16_pcu_s_ID_21    -2.2044        -6.4293        
str_m1_o10_o16_pcu_s_ID_210   -0.8991        -7.8549        
str_m1_o10_o16_pcu_s_ID_211   -66.0152       -70.3896       
str_m1_o10_o16_pcu_s_ID_212   -15.3144       -39.2156       
str_m1_o10_o16_pcu_s_ID_213   -3.5828        -21.8533       
str_m1_o10_o16_pcu_s_ID_214   -3.1222        -13.6685       
str_m1_o10_o16_pcu_s_ID_215   -6.0259        -27.2813       
str_m1_o10_o16_pcu_s_ID_216   -4.6577        -18.4870       
str_m1_o10_o16_pcu_s_ID_217   -11.4190       -28.0288       
str_m1_o10_o16_pcu_s_ID_218   -9.7111        -32.5774       
str_m1_o10_o16_pcu_s_ID_219   -2.8445        -12.6264       
str_m1_o10_o16_pcu_s_ID_22    -17.2421       -38.5810       
str_m1_o10_o16_pcu_s_ID_220   -13.4483       -33.6066       
str_m1_o10_o16_pcu_s_ID_221   -5.4130        -21.4521       
str_m1_o10_o16_pcu_s_ID_222   -4.8438        -23.8197       
str_m1_o10_o16_pcu_s_ID_223   -5.3190        -21.7377       
str_m1_o10_o16_pcu_s_ID_224   -2.9470        -16.2648       
str_m1_o10_o16_pcu_s_ID_225   -3.3279        -9.6361        
str_m1_o10_o16_pcu_s_ID_226   -6.6408        -31.4126       
str_m1_o10_o16_pcu_s_ID_227   -4.1139        -18.1817       
str_m1_o10_o16_pcu_s_ID_228   -2.5799        -11.3587       
str_m1_o10_o16_pcu_s_ID_229   -3.7512        -21.5351       
str_m1_o10_o16_pcu_s_ID_23    -3.7049        -16.8649       
str_m1_o10_o16_pcu_s_ID_230   -10.4162       -29.4162       
str_m1_o10_o16_pcu_s_ID_231   -4.4305        -19.3506       
str_m1_o10_o16_pcu_s_ID_232   -7.8854        -30.0622       
str_m1_o10_o16_pcu_s_ID_233   -2.7377        -13.5455       
str_m1_o10_o16_pcu_s_ID_234   -2.5554        -10.9574       
str_m1_o10_o16_pcu_s_ID_235   -5.8312        -21.2062       
str_m1_o10_o16_pcu_s_ID_236   -4.5259        -20.6271       
str_m1_o10_o16_pcu_s_ID_237   -4.7333        -22.8078       
str_m1_o10_o16_pcu_s_ID_238   -3.7559        -16.4216       
str_m1_o10_o16_pcu_s_ID_239   -3.1988        -17.0986       
str_m1_o10_o16_pcu_s_ID_24    -26.7976       -44.7769       
str_m1_o10_o16_pcu_s_ID_240   -10.5937       -34.3700       
str_m1_o10_o16_pcu_s_ID_241   -26.8416       -44.6224       
str_m1_o10_o16_pcu_s_ID_242   -3.7086        -15.7713       
str_m1_o10_o16_pcu_s_ID_243   -3.3007        -11.1275       
str_m1_o10_o16_pcu_s_ID_244   -3.3452        -16.2445       
str_m1_o10_o16_pcu_s_ID_245   -3.9901        -11.8724       
str_m1_o10_o16_pcu_s_ID_246   -3.2668        -14.3373       
str_m1_o10_o16_pcu_s_ID_247   -95.9388       -85.9190       
str_m1_o10_o16_pcu_s_ID_248   -1.8184        -14.0384       
str_m1_o10_o16_pcu_s_ID_249   -1.3639        -9.1327        
str_m1_o10_o16_pcu_s_ID_25    -4.6569        -23.2512       
str_m1_o10_o16_pcu_s_ID_250   -5.8085        -21.2453       
str_m1_o10_o16_pcu_s_ID_251   -6.3624        -21.1358       
str_m1_o10_o16_pcu_s_ID_252   -4.1069        -18.0975       
str_m1_o10_o16_pcu_s_ID_253   -7.8656        -29.6964       
str_m1_o10_o16_pcu_s_ID_254   -419.2131      -369.4251      
str_m1_o10_o16_pcu_s_ID_255   -3.1407        -16.2477       
str_m1_o10_o16_pcu_s_ID_256   -2.2431        -10.8640       
str_m1_o10_o16_pcu_s_ID_257   -1.2061        -10.5739       
str_m1_o10_o16_pcu_s_ID_258   -6.7355        -23.2294       
str_m1_o10_o16_pcu_s_ID_259   -2.7314        -14.3307       
str_m1_o10_o16_pcu_s_ID_26    -13.6176       -34.7296       
str_m1_o10_o16_pcu_s_ID_260   -4.0454        -15.3114       
str_m1_o10_o16_pcu_s_ID_261   -2.0047        -9.2227        
str_m1_o10_o16_pcu_s_ID_262   -1.9711        -7.3836        
str_m1_o10_o16_pcu_s_ID_263   -2.1883        -11.0467       
str_m1_o10_o16_pcu_s_ID_264   -4.9313        -23.7129       
str_m1_o10_o16_pcu_s_ID_27    -5.7670        -24.2819       
str_m1_o10_o16_pcu_s_ID_28    -3.4667        -12.3762       
str_m1_o10_o16_pcu_s_ID_29    -7.3593        -27.2897       
str_m1_o10_o16_pcu_s_ID_3     -2.0667        -13.8346       
str_m1_o10_o16_pcu_s_ID_30    -6.8017        -22.3741       
str_m1_o10_o16_pcu_s_ID_31    -3.3557        -9.4364        
str_m1_o10_o16_pcu_s_ID_32    -2.1686        -11.5308       
str_m1_o10_o16_pcu_s_ID_33    -5.2590        -22.9684       
str_m1_o10_o16_pcu_s_ID_34    -6.8489        -23.3084       
str_m1_o10_o16_pcu_s_ID_35    -4.6947        -14.6135       
str_m1_o10_o16_pcu_s_ID_36    -2.0068        -13.3136       
str_m1_o10_o16_pcu_s_ID_37    -3.4071        -12.2480       
str_m1_o10_o16_pcu_s_ID_38    -2.6609        -10.1297       
str_m1_o10_o16_pcu_s_ID_39    -7.4257        -25.1491       
str_m1_o10_o16_pcu_s_ID_4     -9.2087        -29.6863       
str_m1_o10_o16_pcu_s_ID_40    -2.0233        -11.8431       
str_m1_o10_o16_pcu_s_ID_41    -5.8416        -19.1350       
str_m1_o10_o16_pcu_s_ID_42    -6.0638        -24.2560       
str_m1_o10_o16_pcu_s_ID_43    -10.7071       -31.5965       
str_m1_o10_o16_pcu_s_ID_44    -115.3679      -111.9464      
str_m1_o10_o16_pcu_s_ID_45    -3.2180        -15.7940       
str_m1_o10_o16_pcu_s_ID_46    -4.4105        -19.0933       
