MaterialsName                0.01kPa        0.1kPa         
str_m3_o10_o16_pcu_s_ID_39    0.0000         0.0010         
str_m3_o10_o16_pcu_s_ID_4     0.1664         1.6941         
str_m3_o10_o16_pcu_s_ID_40    7.5492         16.4813        
str_m3_o10_o16_pcu_s_ID_41    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_42    0.0177         0.1743         
str_m3_o10_o16_pcu_s_ID_43    10.5325        17.0936        
str_m3_o10_o16_pcu_s_ID_44    5.4061         15.8513        
str_m3_o10_o16_pcu_s_ID_45    0.0244         0.2733         
str_m3_o10_o16_pcu_s_ID_46    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_47    0.0009         0.0038         
str_m3_o10_o16_pcu_s_ID_48    0.3071         3.2497         
str_m3_o10_o16_pcu_s_ID_49    0.4349         4.8826         
str_m3_o10_o16_pcu_s_ID_5     0.0233         0.2730         
str_m3_o10_o16_pcu_s_ID_50    0.4562         4.7681         
str_m3_o10_o16_pcu_s_ID_51    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_52    0.4693         4.8138         
str_m3_o10_o16_pcu_s_ID_53    0.0230         0.1866         
str_m3_o10_o16_pcu_s_ID_54    1.8139         10.4625        
str_m3_o10_o16_pcu_s_ID_55    0.0818         0.9518         
str_m3_o10_o16_pcu_s_ID_56    6.6446         16.3726        
str_m3_o10_o16_pcu_s_ID_57    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_58    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_59    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_6     0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_60    0.7228         6.0566         
str_m3_o10_o16_pcu_s_ID_61    0.0011         0.0129         
str_m3_o10_o16_pcu_s_ID_62    0.0017         0.0196         
str_m3_o10_o16_pcu_s_ID_63    4.5410         10.6883        
str_m3_o10_o16_pcu_s_ID_64    0.5743         5.1604         
str_m3_o10_o16_pcu_s_ID_65    5.6424         16.6069        
str_m3_o10_o16_pcu_s_ID_66    0.1105         1.2134         
str_m3_o10_o16_pcu_s_ID_67    0.5765         5.8620         
str_m3_o10_o16_pcu_s_ID_68    1.1808         9.9169         
str_m3_o10_o16_pcu_s_ID_69    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_7     7.8209         16.8240        
str_m3_o10_o16_pcu_s_ID_70    4.9954         16.5105        
str_m3_o10_o16_pcu_s_ID_71    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_72    0.0029         0.0436         
str_m3_o10_o16_pcu_s_ID_73    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_74    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_75    0.0015         0.0128         
str_m3_o10_o16_pcu_s_ID_76    0.7760         6.5922         
str_m3_o10_o16_pcu_s_ID_77    0.3771         3.2051         
str_m3_o10_o16_pcu_s_ID_78    6.6840         16.0682        
str_m3_o10_o16_pcu_s_ID_79    9.3580         16.7998        
str_m3_o10_o16_pcu_s_ID_8     0.0091         0.1458         
str_m3_o10_o16_pcu_s_ID_80    4.1570         14.9908        
str_m3_o10_o16_pcu_s_ID_81    1.7775         12.5934        
str_m3_o10_o16_pcu_s_ID_82    0.0014         0.0196         
str_m3_o10_o16_pcu_s_ID_83    0.7005         7.6076         
str_m3_o10_o16_pcu_s_ID_84    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_85    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_86    4.8417         16.5675        
str_m3_o10_o16_pcu_s_ID_87    1.7668         11.4753        
str_m3_o10_o16_pcu_s_ID_88    0.6314         6.1773         
str_m3_o10_o16_pcu_s_ID_89    1.2276         9.6603         
str_m3_o10_o16_pcu_s_ID_9     0.0836         0.4613         
str_m3_o10_o16_pcu_s_ID_90    2.7656         13.7593        
str_m3_o10_o16_pcu_s_ID_91    0.0083         0.0890         
str_m3_o10_o16_pcu_s_ID_92    0.0010         0.0081         
str_m3_o10_o16_pcu_s_ID_93    1.9623         11.6557        
str_m3_o10_o16_pcu_s_ID_94    0.2137         2.4214         
str_m3_o10_o16_pcu_s_ID_95    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_96    0.0215         0.2968         
str_m3_o10_o16_pcu_s_ID_97    5.8917         16.6486        
str_m3_o10_o16_pcu_s_ID_98    0.4486         4.9991         
str_m3_o10_o16_pcu_s_ID_99    0.0056         0.0835         
str_m3_o10_o17_pcu_s_ID_164   3.3057         21.9824        
str_m3_o10_o17_pcu_s_ID_165   4.6635         22.6441        
str_m3_o10_o17_pcu_s_ID_166   0.0093         0.0777         
str_m3_o10_o17_pcu_s_ID_167   3.4742         14.1036        
str_m3_o10_o17_pcu_s_ID_168   6.8637         16.4103        
str_m3_o10_o17_pcu_s_ID_169   0.0029         0.0213         
str_m3_o10_o17_pcu_s_ID_170   16.0065        19.2626        
str_m3_o10_o17_pcu_s_ID_171   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_172   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_173   15.8426        24.8529        
str_m3_o10_o17_pcu_s_ID_174   0.0024         0.0223         
str_m3_o10_o17_pcu_s_ID_175   3.1421         14.2644        
str_m3_o10_o17_pcu_s_ID_176   0.6386         4.6236         
str_m3_o10_o17_pcu_s_ID_177   0.0028         0.0211         
str_m3_o10_o17_pcu_s_ID_178   5.9435         20.7701        
str_m3_o10_o17_pcu_s_ID_179   0.0309         0.3967         
str_m3_o10_o17_pcu_s_ID_180   15.6065        18.0000        
str_m3_o10_o17_pcu_s_ID_181   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_182   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_183   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_184   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_185   13.8304        27.9193        
str_m3_o10_o17_pcu_s_ID_186   5.2921         15.6459        
str_m3_o10_o17_pcu_s_ID_187   4.3099         16.8992        
str_m3_o10_o17_pcu_s_ID_188   10.4502        28.1585        
str_m3_o10_o17_pcu_s_ID_189   3.2445         22.4716        
str_m3_o10_o17_pcu_s_ID_190   3.1363         11.9912        
str_m3_o10_o17_pcu_s_ID_191   17.2634        20.4387        
str_m3_o10_o17_pcu_s_ID_192   0.3447         3.8126         
str_m3_o10_o17_pcu_s_ID_193   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_194   0.1388         2.3598         
str_m3_o10_o17_pcu_s_ID_195   13.7627        17.8249        
str_m3_o10_o17_pcu_s_ID_196   7.6060         30.5910        
str_m3_o10_o17_pcu_s_ID_197   17.0018        18.0000        
str_m3_o10_o17_pcu_s_ID_198   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_199   8.0048         16.0244        
str_m3_o10_o17_pcu_s_ID_200   0.0130         0.1449         
str_m3_o10_o17_pcu_s_ID_201   0.0008         0.0130         
str_m3_o10_o17_pcu_s_ID_202   1.0318         9.0800         
str_m3_o10_o17_pcu_s_ID_203   17.2900        17.9695        
str_m3_o10_o17_pcu_s_ID_204   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_205   4.8933         30.4322        
str_m3_o10_o17_pcu_s_ID_206   3.5028         17.6195        
str_m3_o10_o17_pcu_s_ID_207   13.7119        25.9013        
str_m3_o10_o17_pcu_s_ID_208   0.3572         3.7679         
str_m3_o10_o17_pcu_s_ID_209   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_210   4.8316         26.7247        
str_m3_o10_o17_pcu_s_ID_211   0.0502         1.0861         
str_m3_o10_o17_pcu_s_ID_212   0.0000         0.0015         
str_m3_o10_o17_pcu_s_ID_213   12.9269        17.3818        
str_m3_o10_o17_pcu_s_ID_214   15.6492        17.9327        
str_m3_o10_o17_pcu_s_ID_215   10.7960        17.0468        
str_m3_o10_o17_pcu_s_ID_216   10.5786        17.4249        
str_m3_o10_o17_pcu_s_ID_217   16.5475        19.2606        
str_m3_o10_o17_pcu_s_ID_218   0.0002         0.0003         
str_m3_o10_o17_pcu_s_ID_219   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_220   3.5566         18.6479        
str_m3_o10_o17_pcu_s_ID_221   1.1571         9.3334         
str_m3_o10_o17_pcu_s_ID_222   14.4611        17.6210        
str_m3_o10_o17_pcu_s_ID_223   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_224   5.8763         16.4123        
str_m3_o10_o17_pcu_s_ID_225   6.0666         15.3615        
str_m3_o10_o17_pcu_s_ID_226   14.7339        30.4472        
str_m3_o10_o17_pcu_s_ID_227   7.4767         29.0895        
str_m3_o10_o17_pcu_s_ID_228   4.1754         27.4891        
str_m3_o10_o17_pcu_s_ID_229   17.0991        22.4502        
str_m3_o10_o17_pcu_s_ID_230   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_231   7.8944         17.8523        
str_m3_o10_o17_pcu_s_ID_232   6.7802         17.4688        
str_m3_o10_o17_pcu_s_ID_233   8.2876         30.2901        
str_m3_o10_o17_pcu_s_ID_234   0.0144         0.1323         
str_m3_o10_o17_pcu_s_ID_235   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_236   6.2793         14.5652        
str_m3_o10_o17_pcu_s_ID_237   1.6636         11.0960        
str_m3_o10_o17_pcu_s_ID_238   1.8087         12.7520        
str_m3_o10_o17_pcu_s_ID_239   4.4493         24.6081        
str_m3_o10_o17_pcu_s_ID_240   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_241   0.0001         0.0027         
str_m3_o10_o17_pcu_s_ID_242   0.0983         0.7955         
str_m3_o10_o17_pcu_s_ID_243   20.4690        31.5754        
str_m3_o10_o17_pcu_s_ID_244   4.2249         23.6336        
str_m3_o10_o17_pcu_s_ID_245   5.1064         16.9710        
str_m3_o10_o17_pcu_s_ID_246   2.7614         13.4305        
str_m3_o10_o17_pcu_s_ID_247   3.6889         18.2420        
str_m3_o10_o17_pcu_s_ID_248   3.9392         21.9844        
str_m3_o10_o17_pcu_s_ID_249   0.1680         1.1176         
str_m3_o10_o17_pcu_s_ID_250   2.2298         18.7362        
str_m3_o10_o17_pcu_s_ID_251   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_252   17.2946        26.3496        
str_m3_o10_o17_pcu_s_ID_253   11.5595        31.9750        
str_m3_o10_o17_pcu_s_ID_254   6.9523         16.1708        
str_m3_o10_o17_pcu_s_ID_255   4.1454         21.5917        
str_m3_o10_o17_pcu_s_ID_256   17.8683        17.9357        
str_m3_o10_o17_pcu_s_ID_257   3.3889         14.4081        
str_m3_o10_o17_pcu_s_ID_258   13.7345        18.1245        
str_m3_o10_o17_pcu_s_ID_259   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_260   15.3530        17.9699        
str_m3_o10_o17_pcu_s_ID_261   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_262   1.5668         11.0906        
str_m3_o10_o17_pcu_s_ID_263   0.0063         0.0734         
str_m3_o10_o17_pcu_s_ID_264   5.9436         16.6789        
str_m3_o10_o17_pcu_s_ID_265   12.9349        21.0365        
str_m3_o10_o17_pcu_s_ID_266   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_267   7.2674         24.5123        
str_m3_o10_o17_pcu_s_ID_268   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_269   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_270   12.6533        17.2912        
str_m3_o10_o17_pcu_s_ID_271   17.8103        18.0000        
str_m3_o10_o17_pcu_s_ID_272   3.9723         26.4437        
str_m3_o10_o17_pcu_s_ID_273   11.5104        17.7578        
str_m3_o10_o17_pcu_s_ID_274   3.3271         22.4385        
str_m3_o10_o17_pcu_s_ID_275   14.0745        17.5091        
str_m3_o10_o17_pcu_s_ID_276   0.4837         5.8462         
str_m3_o10_o17_pcu_s_ID_277   12.4572        17.4689        
str_m3_o10_o17_pcu_s_ID_278   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_279   9.3577         17.0985        
