MaterialsName                0.01kPa        

str_m3_o10_o16_pcu_s_ID_1     13.6992        
str_m3_o10_o16_pcu_s_ID_10    16.9921        
str_m3_o10_o16_pcu_s_ID_100   17.9927        
str_m3_o10_o16_pcu_s_ID_101   17.9078        
str_m3_o10_o16_pcu_s_ID_102   13.9703        
str_m3_o10_o16_pcu_s_ID_103   0.0000         
str_m3_o10_o16_pcu_s_ID_104   0.0012         
str_m3_o10_o16_pcu_s_ID_105   11.0992        
str_m3_o10_o16_pcu_s_ID_106   26.3929        
str_m3_o10_o16_pcu_s_ID_107   15.1619        
str_m3_o10_o16_pcu_s_ID_108   0.0000         
str_m3_o10_o16_pcu_s_ID_109   17.8300        
str_m3_o10_o16_pcu_s_ID_11    5.9307         
str_m3_o10_o16_pcu_s_ID_110   25.1890        
str_m3_o10_o16_pcu_s_ID_111   17.9939        
str_m3_o10_o16_pcu_s_ID_112   7.9777         
str_m3_o10_o16_pcu_s_ID_113   0.6878         
str_m3_o10_o16_pcu_s_ID_114   0.2551         
str_m3_o10_o16_pcu_s_ID_115   0.0000         
str_m3_o10_o16_pcu_s_ID_116   16.3326        
str_m3_o10_o16_pcu_s_ID_117   14.4153        
str_m3_o10_o16_pcu_s_ID_118   16.9979        
str_m3_o10_o16_pcu_s_ID_119   0.0001         
str_m3_o10_o16_pcu_s_ID_12    0.0000         
str_m3_o10_o16_pcu_s_ID_120   17.3006        
str_m3_o10_o16_pcu_s_ID_121   18.4559        
str_m3_o10_o16_pcu_s_ID_122   0.4004         
str_m3_o10_o16_pcu_s_ID_123   0.0294         
str_m3_o10_o16_pcu_s_ID_124   17.8839        
str_m3_o10_o16_pcu_s_ID_125   0.0000         
str_m3_o10_o16_pcu_s_ID_126   0.0000         
str_m3_o10_o16_pcu_s_ID_127   0.0000         
str_m3_o10_o16_pcu_s_ID_128   17.9209        
str_m3_o10_o16_pcu_s_ID_129   0.0000         
str_m3_o10_o16_pcu_s_ID_13    18.0153        
str_m3_o10_o16_pcu_s_ID_130   14.6112        
str_m3_o10_o16_pcu_s_ID_131   0.3585         
str_m3_o10_o16_pcu_s_ID_132   16.7581        
str_m3_o10_o16_pcu_s_ID_133   0.2937         
str_m3_o10_o16_pcu_s_ID_134   0.0033         
str_m3_o10_o16_pcu_s_ID_135   17.1916        
str_m3_o10_o16_pcu_s_ID_136   0.3615         
str_m3_o10_o16_pcu_s_ID_137   0.0522         
str_m3_o10_o16_pcu_s_ID_138   17.9836        
str_m3_o10_o16_pcu_s_ID_139   13.2578        
str_m3_o10_o16_pcu_s_ID_14    17.8990        
str_m3_o10_o16_pcu_s_ID_140   0.0000         
str_m3_o10_o16_pcu_s_ID_141   0.0000         
str_m3_o10_o16_pcu_s_ID_142   0.1073         
str_m3_o10_o16_pcu_s_ID_143   17.9708        
str_m3_o10_o16_pcu_s_ID_144   25.4506        
str_m3_o10_o16_pcu_s_ID_145   17.9821        
str_m3_o10_o16_pcu_s_ID_146   14.2842        
str_m3_o10_o16_pcu_s_ID_147   25.7217        
str_m3_o10_o16_pcu_s_ID_148   0.7817         
str_m3_o10_o16_pcu_s_ID_149   16.2793        
str_m3_o10_o16_pcu_s_ID_15    26.6830        
str_m3_o10_o16_pcu_s_ID_150   0.0000         
str_m3_o10_o16_pcu_s_ID_151   13.4356        
str_m3_o10_o16_pcu_s_ID_152   0.0000         
str_m3_o10_o16_pcu_s_ID_153   10.2799        
str_m3_o10_o16_pcu_s_ID_154   14.7779        
str_m3_o10_o16_pcu_s_ID_155   16.9304        
str_m3_o10_o16_pcu_s_ID_156   1.3167         
str_m3_o10_o16_pcu_s_ID_157   17.9441        
str_m3_o10_o16_pcu_s_ID_158   2.7014         
str_m3_o10_o16_pcu_s_ID_159   3.8731         
str_m3_o10_o16_pcu_s_ID_16    17.6859        
str_m3_o10_o16_pcu_s_ID_160   0.0000         
str_m3_o10_o16_pcu_s_ID_161   27.1550        
str_m3_o10_o16_pcu_s_ID_162   17.9848        
str_m3_o10_o16_pcu_s_ID_163   2.4013         
str_m3_o10_o16_pcu_s_ID_17    0.0000         
str_m3_o10_o16_pcu_s_ID_18    27.1564        
str_m3_o10_o16_pcu_s_ID_19    17.9169        
str_m3_o10_o16_pcu_s_ID_2     16.3342        
str_m3_o10_o16_pcu_s_ID_20    0.0000         
str_m3_o10_o16_pcu_s_ID_21    0.0000         
str_m3_o10_o16_pcu_s_ID_22    17.9290        
str_m3_o10_o16_pcu_s_ID_23    17.2026        
str_m3_o10_o16_pcu_s_ID_24    16.3792        
str_m3_o10_o16_pcu_s_ID_25    0.2782         
str_m3_o10_o16_pcu_s_ID_26    0.0000         
str_m3_o10_o16_pcu_s_ID_27    0.0566         
str_m3_o10_o16_pcu_s_ID_28    0.1248         
str_m3_o10_o16_pcu_s_ID_29    16.7885        
str_m3_o10_o16_pcu_s_ID_3     0.0000         
str_m3_o10_o16_pcu_s_ID_30    14.6680        
str_m3_o10_o16_pcu_s_ID_31    17.4311        
str_m3_o10_o16_pcu_s_ID_32    19.5178        
str_m3_o10_o16_pcu_s_ID_33    17.9551        
str_m3_o10_o16_pcu_s_ID_34    26.9630        
str_m3_o10_o16_pcu_s_ID_35    0.0285         
str_m3_o10_o16_pcu_s_ID_36    0.0000         
str_m3_o10_o16_pcu_s_ID_37    17.8942        
str_m3_o10_o16_pcu_s_ID_38    0.5228         
str_m3_o10_o16_pcu_s_ID_39    0.0036         
str_m3_o10_o16_pcu_s_ID_4     13.4995        
str_m3_o10_o16_pcu_s_ID_40    17.8702        
str_m3_o10_o16_pcu_s_ID_41    0.0000         
str_m3_o10_o16_pcu_s_ID_42    1.0117         
str_m3_o10_o16_pcu_s_ID_43    17.9458        
str_m3_o10_o16_pcu_s_ID_44    17.8003        
str_m3_o10_o16_pcu_s_ID_45    1.5308         
str_m3_o10_o16_pcu_s_ID_46    0.0000         
str_m3_o10_o16_pcu_s_ID_47    0.0146         
str_m3_o10_o16_pcu_s_ID_48    13.8109        
str_m3_o10_o16_pcu_s_ID_49    15.0413        
str_m3_o10_o16_pcu_s_ID_5     1.2540         
str_m3_o10_o16_pcu_s_ID_50    14.6177        
str_m3_o10_o16_pcu_s_ID_51    0.0000         
str_m3_o10_o16_pcu_s_ID_52    14.8327        
str_m3_o10_o16_pcu_s_ID_53    1.1281         
str_m3_o10_o16_pcu_s_ID_54    17.4584        
str_m3_o10_o16_pcu_s_ID_55    7.9334         
str_m3_o10_o16_pcu_s_ID_56    17.8708        
str_m3_o10_o16_pcu_s_ID_57    0.0000         
str_m3_o10_o16_pcu_s_ID_58    0.0000         
str_m3_o10_o16_pcu_s_ID_59    0.0000         
str_m3_o10_o16_pcu_s_ID_6     0.0000         
str_m3_o10_o16_pcu_s_ID_60    16.0937        
str_m3_o10_o16_pcu_s_ID_61    0.0558         
str_m3_o10_o16_pcu_s_ID_62    0.0536         
str_m3_o10_o16_pcu_s_ID_63    16.7662        
str_m3_o10_o16_pcu_s_ID_64    15.2736        
str_m3_o10_o16_pcu_s_ID_65    26.1701        
str_m3_o10_o16_pcu_s_ID_66    7.1757         
str_m3_o10_o16_pcu_s_ID_67    15.0184        
str_m3_o10_o16_pcu_s_ID_68    16.7346        
str_m3_o10_o16_pcu_s_ID_69    0.0000         
str_m3_o10_o16_pcu_s_ID_7     17.8531        
str_m3_o10_o16_pcu_s_ID_70    26.2445        
str_m3_o10_o16_pcu_s_ID_71    0.0000         
str_m3_o10_o16_pcu_s_ID_72    0.1706         
str_m3_o10_o16_pcu_s_ID_73    0.0000         
str_m3_o10_o16_pcu_s_ID_74    0.0000         
str_m3_o10_o16_pcu_s_ID_75    0.0503         
