MaterialsName                9.99kPa        99.9kPa        
str_m2_o10_o16_pcu_s_ID_186   0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_187   17.7199        18.1696        
str_m2_o10_o16_pcu_s_ID_188   17.9293        17.9895        
str_m2_o10_o16_pcu_s_ID_189   18.0475        19.5554        
str_m2_o10_o16_pcu_s_ID_19    23.6509        25.0010        
str_m2_o10_o16_pcu_s_ID_190   17.9473        18.0119        
str_m2_o10_o16_pcu_s_ID_191   17.5575        17.9934        
str_m2_o10_o16_pcu_s_ID_192   17.8077        18.0009        
str_m2_o10_o16_pcu_s_ID_193   18.6971        22.5701        
str_m2_o10_o16_pcu_s_ID_194   0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_195   6.9265         15.2694        
str_m2_o10_o16_pcu_s_ID_196   0.0000         0.0064         
str_m2_o10_o16_pcu_s_ID_2     19.5084        19.7264        
str_m2_o10_o16_pcu_s_ID_20    1.0000         1.0000         
str_m2_o10_o16_pcu_s_ID_21    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_22    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_23    18.0426        20.4642        
str_m2_o10_o16_pcu_s_ID_24    17.8829        18.1588        
str_m2_o10_o16_pcu_s_ID_25    17.7999        17.9906        
str_m2_o10_o16_pcu_s_ID_26    17.8417        17.9857        
str_m2_o10_o16_pcu_s_ID_27    25.9556        27.8286        
str_m2_o10_o16_pcu_s_ID_28    16.5174        17.8884        
str_m2_o10_o16_pcu_s_ID_29    18.7181        19.8563        
str_m2_o10_o16_pcu_s_ID_3     6.0223         7.2285         
str_m2_o10_o16_pcu_s_ID_30    17.8856        18.0443        
str_m2_o10_o16_pcu_s_ID_31    17.9182        17.9819        
str_m2_o10_o16_pcu_s_ID_32    17.9644        17.9994        
str_m2_o10_o16_pcu_s_ID_33    17.9647        18.0000        
str_m2_o10_o16_pcu_s_ID_34    17.3194        17.9309        
str_m2_o10_o16_pcu_s_ID_35    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_36    17.6479        18.0447        
str_m2_o10_o16_pcu_s_ID_37    23.2142        23.6338        
str_m2_o10_o16_pcu_s_ID_38    17.9362        18.0000        
str_m2_o10_o16_pcu_s_ID_39    15.0003        15.0209        
str_m2_o10_o16_pcu_s_ID_4     28.4656        34.4972        
str_m2_o10_o16_pcu_s_ID_40    16.0827        17.6983        
str_m2_o10_o16_pcu_s_ID_41    5.2334         19.8467        
str_m2_o10_o16_pcu_s_ID_42    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_43    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_44    16.9422        22.9159        
str_m2_o10_o16_pcu_s_ID_45    18.5157        23.1776        
str_m2_o10_o16_pcu_s_ID_46    18.4030        22.0356        
str_m2_o10_o16_pcu_s_ID_47    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_48    9.8191         17.1361        
str_m2_o10_o16_pcu_s_ID_49    26.1090        34.7741        
str_m2_o10_o16_pcu_s_ID_5     21.0000        22.0000        
str_m2_o10_o16_pcu_s_ID_50    18.2141        19.6521        
str_m2_o10_o16_pcu_s_ID_51    22.9492        26.8722        
str_m2_o10_o16_pcu_s_ID_52    18.8646        24.0897        
str_m2_o10_o16_pcu_s_ID_53    25.0056        31.6840        
str_m2_o10_o16_pcu_s_ID_54    16.0034        17.6754        
str_m2_o10_o16_pcu_s_ID_55    1.0000         1.9843         
str_m2_o10_o16_pcu_s_ID_56    13.7129        17.2583        
str_m2_o10_o16_pcu_s_ID_57    19.7694        22.3700        
str_m2_o10_o16_pcu_s_ID_58    12.0252        16.8153        
str_m2_o10_o16_pcu_s_ID_59    18.0000        18.0001        
str_m2_o10_o16_pcu_s_ID_6     24.1745        32.4640        
str_m2_o10_o16_pcu_s_ID_60    1.7981         1.7981         
str_m2_o10_o16_pcu_s_ID_61    22.8844        25.0120        
str_m2_o10_o16_pcu_s_ID_62    17.8511        17.9759        
str_m2_o10_o16_pcu_s_ID_63    17.9863        18.0000        
str_m2_o10_o16_pcu_s_ID_64    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_65    0.0042         0.1138         
str_m2_o10_o16_pcu_s_ID_66    17.8352        17.9981        
str_m2_o10_o16_pcu_s_ID_67    18.1087        19.1111        
str_m2_o10_o16_pcu_s_ID_68    17.8568        18.1029        
str_m2_o10_o16_pcu_s_ID_69    19.9932        21.9743        
str_m2_o10_o16_pcu_s_ID_7     0.0000         0.0001         
str_m2_o10_o16_pcu_s_ID_70    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_71    16.5604        17.8620        
str_m2_o10_o16_pcu_s_ID_72    24.5611        32.5924        
str_m2_o10_o16_pcu_s_ID_73    14.4926        16.8337        
str_m2_o10_o16_pcu_s_ID_74    7.4747         7.2730         
str_m2_o10_o16_pcu_s_ID_75    17.7804        17.9383        
str_m2_o10_o16_pcu_s_ID_76    16.8561        18.9602        
str_m2_o10_o16_pcu_s_ID_77    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_78    15.0646        16.9684        
str_m2_o10_o16_pcu_s_ID_79    17.9244        17.9865        
str_m2_o10_o16_pcu_s_ID_8     17.8059        17.9752        
str_m2_o10_o16_pcu_s_ID_80    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_81    17.7698        17.9911        
str_m2_o10_o16_pcu_s_ID_82    17.9857        18.0000        
str_m2_o10_o16_pcu_s_ID_83    17.5949        18.1102        
str_m2_o10_o16_pcu_s_ID_84    0.0151         0.2947         
str_m2_o10_o16_pcu_s_ID_85    0.9630         3.9994         
str_m2_o10_o16_pcu_s_ID_86    17.9926        18.1357        
str_m2_o10_o16_pcu_s_ID_87    17.9121        18.5764        
str_m2_o10_o16_pcu_s_ID_88    14.7822        16.4603        
str_m2_o10_o16_pcu_s_ID_89    18.8214        19.3572        
str_m2_o10_o16_pcu_s_ID_9     0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_90    16.8873        17.5324        
str_m2_o10_o16_pcu_s_ID_91    17.7769        18.0821        
str_m2_o10_o16_pcu_s_ID_92    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_93    18.9817        20.9658        
str_m2_o10_o16_pcu_s_ID_94    16.8200        17.8369        
str_m2_o10_o16_pcu_s_ID_95    11.9633        17.6357        
str_m2_o10_o16_pcu_s_ID_96    13.4963        15.9980        
