MaterialsName                10.0kPa        100.0kPa       
str_m1_o10_o16_pcu_s_ID_9     0.0400         0.0406         
str_m1_o10_o16_pcu_s_ID_90    0.0277         0.0388         
str_m1_o10_o16_pcu_s_ID_91    0.0689         0.0834         
str_m1_o10_o16_pcu_s_ID_92    0.0282         0.1239         
str_m1_o10_o16_pcu_s_ID_93    0.0000         1.0000         
str_m1_o10_o16_pcu_s_ID_94    0.0303         0.0069         
str_m1_o10_o16_pcu_s_ID_95    0.0501         0.0701         
str_m1_o10_o16_pcu_s_ID_96    0.0429         0.0601         
str_m1_o10_o16_pcu_s_ID_97    0.0389         0.0815         
str_m1_o10_o16_pcu_s_ID_98    0.0667         0.1001         
str_m1_o10_o16_pcu_s_ID_99    0.0641         0.0253         
str_m1_o10_o18_pcu_s_ID_265   0.0893         0.0763         
str_m1_o10_o18_pcu_s_ID_266   0.0654         0.1137         
str_m1_o10_o18_pcu_s_ID_267   0.0699         0.6746         
str_m1_o10_o18_pcu_s_ID_268   0.0524         0.1006         
str_m1_o10_o18_pcu_s_ID_269   0.0905         0.1012         
str_m1_o10_o18_pcu_s_ID_270   0.0549         0.0119         
str_m1_o10_o18_pcu_s_ID_271   0.0726         0.2793         
str_m1_o10_o18_pcu_s_ID_272   0.0466         0.0199         
str_m1_o10_o18_pcu_s_ID_273   0.0342         0.0969         
str_m1_o10_o18_pcu_s_ID_274   0.0738         0.0852         
str_m1_o10_o18_pcu_s_ID_275   0.0755         0.6311         
str_m1_o10_o18_pcu_s_ID_276   0.0669         0.0054         
str_m1_o10_o18_pcu_s_ID_277   0.0645         0.1128         
str_m1_o10_o18_pcu_s_ID_278   0.0623         0.0972         
str_m1_o10_o18_pcu_s_ID_279   0.0593         0.0949         
str_m1_o10_o18_pcu_s_ID_280   0.1356         0.0196         
str_m1_o10_o18_pcu_s_ID_281   0.0328         0.0313         
str_m1_o10_o18_pcu_s_ID_282   0.0824         0.1011         
str_m1_o10_o18_pcu_s_ID_283   0.0175         0.1676         
str_m1_o10_o18_pcu_s_ID_284   0.0391         0.1512         
str_m1_o10_o18_pcu_s_ID_285   0.0600         0.1783         
str_m1_o10_o18_pcu_s_ID_286   0.0593         0.1629         
str_m1_o10_o18_pcu_s_ID_287   0.0744         0.2736         
str_m1_o10_o18_pcu_s_ID_288   0.0675         0.0814         
str_m1_o10_o18_pcu_s_ID_289   0.0303         0.0806         
str_m1_o10_o18_pcu_s_ID_290   0.0531         0.0338         
str_m1_o10_o18_pcu_s_ID_291   0.0485         0.1401         
str_m1_o10_o18_pcu_s_ID_292   0.0489         0.0193         
str_m1_o10_o18_pcu_s_ID_293   0.1073         0.0850         
str_m1_o10_o18_pcu_s_ID_294   0.0367         0.0448         
str_m1_o10_o18_pcu_s_ID_295   0.0163         0.0027         
str_m1_o10_o18_pcu_s_ID_296   0.0367         0.0261         
str_m1_o10_o18_pcu_s_ID_297   0.0382         0.0915         
str_m1_o10_o18_pcu_s_ID_298   0.0967         0.1962         
str_m1_o10_o18_pcu_s_ID_299   0.0683         0.0525         
str_m1_o10_o18_pcu_s_ID_300   0.0421         0.0516         
str_m1_o10_o18_pcu_s_ID_301   0.4037         2.3813         
str_m1_o10_o18_pcu_s_ID_302   0.0235         0.0066         
str_m1_o10_o18_pcu_s_ID_303   0.0898         0.0850         
str_m1_o10_o18_pcu_s_ID_304   0.0512         0.2078         
str_m1_o10_o18_pcu_s_ID_305   0.0305         0.0764         
str_m1_o10_o18_pcu_s_ID_306   0.0933         0.2612         
str_m1_o10_o18_pcu_s_ID_307   0.0667         0.1252         
