MaterialsName                0.01kPa        
str_m1_o10_o16_pcu_s_ID_200   0.4684         
str_m1_o10_o16_pcu_s_ID_201   0.3865         
str_m1_o10_o16_pcu_s_ID_202   7.2557         
str_m1_o10_o16_pcu_s_ID_203   18.3967        
str_m1_o10_o16_pcu_s_ID_204   19.8704        
str_m1_o10_o16_pcu_s_ID_205   2.5856         
str_m1_o10_o16_pcu_s_ID_206   1.9953         
str_m1_o10_o16_pcu_s_ID_207   5.8101         
str_m1_o10_o16_pcu_s_ID_208   5.7211         
str_m1_o10_o16_pcu_s_ID_209   1.5010         
str_m1_o10_o16_pcu_s_ID_21    0.2492         
str_m1_o10_o16_pcu_s_ID_210   0.2561         
str_m1_o10_o16_pcu_s_ID_211   47.0488        
str_m1_o10_o16_pcu_s_ID_212   20.9888        
str_m1_o10_o16_pcu_s_ID_213   2.4788         
str_m1_o10_o16_pcu_s_ID_214   0.9461         
str_m1_o10_o16_pcu_s_ID_215   6.4217         
str_m1_o10_o16_pcu_s_ID_216   1.5672         
str_m1_o10_o16_pcu_s_ID_217   5.8331         
str_m1_o10_o16_pcu_s_ID_218   10.1714        
str_m1_o10_o16_pcu_s_ID_219   0.6473         
str_m1_o10_o16_pcu_s_ID_22    14.2633        
str_m1_o10_o16_pcu_s_ID_220   12.0600        
str_m1_o10_o16_pcu_s_ID_221   2.5854         
str_m1_o10_o16_pcu_s_ID_222   2.9705         
str_m1_o10_o16_pcu_s_ID_223   2.2785         
str_m1_o10_o16_pcu_s_ID_224   1.1607         
str_m1_o10_o16_pcu_s_ID_225   0.4250         
str_m1_o10_o16_pcu_s_ID_226   5.5486         
str_m1_o10_o16_pcu_s_ID_227   1.5774         
str_m1_o10_o16_pcu_s_ID_228   0.4981         
str_m1_o10_o16_pcu_s_ID_229   2.5500         
str_m1_o10_o16_pcu_s_ID_23    1.3758         
str_m1_o10_o16_pcu_s_ID_230   7.0673         
str_m1_o10_o16_pcu_s_ID_231   1.6394         
str_m1_o10_o16_pcu_s_ID_232   7.1828         
str_m1_o10_o16_pcu_s_ID_233   0.6720         
str_m1_o10_o16_pcu_s_ID_234   0.5354         
str_m1_o10_o16_pcu_s_ID_235   2.4514         
str_m1_o10_o16_pcu_s_ID_236   1.7186         
str_m1_o10_o16_pcu_s_ID_237   3.2732         
str_m1_o10_o16_pcu_s_ID_238   1.7021         
str_m1_o10_o16_pcu_s_ID_239   1.5468         
str_m1_o10_o16_pcu_s_ID_24    45.4650        
str_m1_o10_o16_pcu_s_ID_240   9.3786         
str_m1_o10_o16_pcu_s_ID_241   25.0779        
str_m1_o10_o16_pcu_s_ID_242   0.9506         
str_m1_o10_o16_pcu_s_ID_243   0.8171         
str_m1_o10_o16_pcu_s_ID_244   0.9834         
str_m1_o10_o16_pcu_s_ID_245   0.5502         
str_m1_o10_o16_pcu_s_ID_246   0.7810         
str_m1_o10_o16_pcu_s_ID_247   32.6467        
str_m1_o10_o16_pcu_s_ID_248   0.7863         
str_m1_o10_o16_pcu_s_ID_249   0.4180         
str_m1_o10_o16_pcu_s_ID_25    2.8246         
str_m1_o10_o16_pcu_s_ID_250   2.3924         
str_m1_o10_o16_pcu_s_ID_251   3.0179         
str_m1_o10_o16_pcu_s_ID_252   1.3905         
str_m1_o10_o16_pcu_s_ID_253   7.8532         
str_m1_o10_o16_pcu_s_ID_254   65.5149        
str_m1_o10_o16_pcu_s_ID_255   1.0593         
str_m1_o10_o16_pcu_s_ID_256   0.3729         
str_m1_o10_o16_pcu_s_ID_257   0.4090         
str_m1_o10_o16_pcu_s_ID_258   2.8369         
str_m1_o10_o16_pcu_s_ID_259   1.3175         
str_m1_o10_o16_pcu_s_ID_26    16.2377        
str_m1_o10_o16_pcu_s_ID_260   1.5192         
str_m1_o10_o16_pcu_s_ID_261   0.4352         
str_m1_o10_o16_pcu_s_ID_262   0.3471         
str_m1_o10_o16_pcu_s_ID_263   0.4970         
str_m1_o10_o16_pcu_s_ID_264   3.2457         
str_m1_o10_o16_pcu_s_ID_27    3.6103         
str_m1_o10_o16_pcu_s_ID_28    0.7429         
str_m1_o10_o16_pcu_s_ID_29    5.0739         
str_m1_o10_o16_pcu_s_ID_3     0.5676         
str_m1_o10_o16_pcu_s_ID_30    3.1973         
str_m1_o10_o16_pcu_s_ID_31    0.3523         
str_m1_o10_o16_pcu_s_ID_32    0.6619         
str_m1_o10_o16_pcu_s_ID_33    3.0673         
str_m1_o10_o16_pcu_s_ID_34    3.0766         
str_m1_o10_o16_pcu_s_ID_35    1.0188         
str_m1_o10_o16_pcu_s_ID_36    1.0784         
str_m1_o10_o16_pcu_s_ID_37    0.7357         
str_m1_o10_o16_pcu_s_ID_38    0.4825         
str_m1_o10_o16_pcu_s_ID_39    4.0013         
str_m1_o10_o16_pcu_s_ID_4     6.1166         
str_m1_o10_o16_pcu_s_ID_40    0.5299         
str_m1_o10_o16_pcu_s_ID_41    1.7816         
str_m1_o10_o16_pcu_s_ID_42    3.5407         
str_m1_o10_o16_pcu_s_ID_43    7.9739         
str_m1_o10_o16_pcu_s_ID_44    52.6250        
str_m1_o10_o16_pcu_s_ID_45    1.1289         
str_m1_o10_o16_pcu_s_ID_46    1.7478         
str_m1_o10_o16_pcu_s_ID_47    3.6624         
str_m1_o10_o16_pcu_s_ID_48    5.1922         
str_m1_o10_o16_pcu_s_ID_49    0.5080         
str_m1_o10_o16_pcu_s_ID_5     14.5345        
str_m1_o10_o16_pcu_s_ID_50    3.4025         
str_m1_o10_o16_pcu_s_ID_51    2.1494         
str_m1_o10_o16_pcu_s_ID_52    15.8733        
str_m1_o10_o16_pcu_s_ID_53    0.3910         
str_m1_o10_o16_pcu_s_ID_54    21.7330        
str_m1_o10_o16_pcu_s_ID_55    4.5001         
str_m1_o10_o16_pcu_s_ID_56    5.4041         
str_m1_o10_o16_pcu_s_ID_57    35.9336        
str_m1_o10_o16_pcu_s_ID_58    0.7251         
str_m1_o10_o16_pcu_s_ID_59    11.5201        
str_m1_o10_o16_pcu_s_ID_6     1.8089         
str_m1_o10_o16_pcu_s_ID_60    1.6767         
str_m1_o10_o16_pcu_s_ID_61    0.5648         
str_m1_o10_o16_pcu_s_ID_62    0.3822         
str_m1_o10_o16_pcu_s_ID_63    2.4665         
str_m1_o10_o16_pcu_s_ID_64    1.3861         
str_m1_o10_o16_pcu_s_ID_65    1.2882         
str_m1_o10_o16_pcu_s_ID_66    3.0119         
str_m1_o10_o16_pcu_s_ID_67    0.6736         
str_m1_o10_o16_pcu_s_ID_68    3.0289         
str_m1_o10_o16_pcu_s_ID_69    0.4741         
str_m1_o10_o16_pcu_s_ID_7     2.0539         
str_m1_o10_o16_pcu_s_ID_70    0.5630         
