MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o16_pcu_s_ID_186   0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_187   17.7116        18.0055        
str_m2_o10_o16_pcu_s_ID_188   17.9543        18.0052        
str_m2_o10_o16_pcu_s_ID_189   17.8753        19.1830        
str_m2_o10_o16_pcu_s_ID_19    22.0323        23.4147        
str_m2_o10_o16_pcu_s_ID_190   17.9476        18.5396        
str_m2_o10_o16_pcu_s_ID_191   17.3895        17.8328        
str_m2_o10_o16_pcu_s_ID_192   17.6045        18.0002        
str_m2_o10_o16_pcu_s_ID_193   18.4433        23.6122        
str_m2_o10_o16_pcu_s_ID_194   0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_195   6.1190         16.0961        
str_m2_o10_o16_pcu_s_ID_196   0.0000         0.0001         
str_m2_o10_o16_pcu_s_ID_2     18.5074         NULL   
str_m2_o10_o16_pcu_s_ID_20    1.0000         1.0000         
str_m2_o10_o16_pcu_s_ID_21    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_22    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_23    18.6494        20.0170        
str_m2_o10_o16_pcu_s_ID_24    17.5019        18.0077        
str_m2_o10_o16_pcu_s_ID_25    17.6722        18.0000        
str_m2_o10_o16_pcu_s_ID_26    17.8594        18.0000        
str_m2_o10_o16_pcu_s_ID_27    21.2506        23.3601        
str_m2_o10_o16_pcu_s_ID_28    16.1260        17.6850        
str_m2_o10_o16_pcu_s_ID_29    18.1433        19.1092        
str_m2_o10_o16_pcu_s_ID_3     5.2501         5.4320         
str_m2_o10_o16_pcu_s_ID_30    17.9646        18.5655        
str_m2_o10_o16_pcu_s_ID_31    17.9617        17.9861        
str_m2_o10_o16_pcu_s_ID_32    17.7684        18.8252        
str_m2_o10_o16_pcu_s_ID_33    17.6879        17.9881        
str_m2_o10_o16_pcu_s_ID_34    17.3567        17.9916        
str_m2_o10_o16_pcu_s_ID_35    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_36    17.9763        18.0943        
str_m2_o10_o16_pcu_s_ID_37    21.0754        24.0350        
str_m2_o10_o16_pcu_s_ID_38    17.8633        18.0000        
str_m2_o10_o16_pcu_s_ID_39    14.0000        13.0000        
str_m2_o10_o16_pcu_s_ID_4     26.8736        33.3543        
str_m2_o10_o16_pcu_s_ID_40    16.2742        18.0000        
str_m2_o10_o16_pcu_s_ID_41    4.4746         16.4774        
str_m2_o10_o16_pcu_s_ID_42    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_43    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_44    17.8227        20.3578        
str_m2_o10_o16_pcu_s_ID_45    18.5631        22.0979        
str_m2_o10_o16_pcu_s_ID_46    18.1221        21.7787        
str_m2_o10_o16_pcu_s_ID_47    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_48    11.0129        16.8628        
str_m2_o10_o16_pcu_s_ID_49    24.4164        32.9838        
str_m2_o10_o16_pcu_s_ID_5     19.0000        19.0000        
str_m2_o10_o16_pcu_s_ID_50    17.8047        18.5645        
str_m2_o10_o16_pcu_s_ID_51    25.4338        27.8167        
str_m2_o10_o16_pcu_s_ID_52    18.7009        21.8564        
str_m2_o10_o16_pcu_s_ID_53    24.9751        26.1492        
str_m2_o10_o16_pcu_s_ID_54    16.4380        18.0000        
str_m2_o10_o16_pcu_s_ID_55    1.0000         1.0000         
str_m2_o10_o16_pcu_s_ID_56    13.6231        17.5988        
str_m2_o10_o16_pcu_s_ID_57    17.9672        21.1648        
str_m2_o10_o16_pcu_s_ID_58    9.3064         15.3236        
str_m2_o10_o16_pcu_s_ID_59    17.7863        18.0000        
str_m2_o10_o16_pcu_s_ID_6     23.2422        31.0915        
str_m2_o10_o16_pcu_s_ID_60    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_61    22.7949        25.7226        
str_m2_o10_o16_pcu_s_ID_62    17.9382        18.0000        
str_m2_o10_o16_pcu_s_ID_63    18.0000        18.0000        
str_m2_o10_o16_pcu_s_ID_64    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_65    0.0055         0.0254         
str_m2_o10_o16_pcu_s_ID_66    17.9159        17.9454        
str_m2_o10_o16_pcu_s_ID_67    18.0886        18.7401        
str_m2_o10_o16_pcu_s_ID_68    17.6260        18.0000        
str_m2_o10_o16_pcu_s_ID_69    20.5026        21.7206        
str_m2_o10_o16_pcu_s_ID_7     0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_70    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_71    16.6902        17.6306        
str_m2_o10_o16_pcu_s_ID_72    24.3143        28.5617        
str_m2_o10_o16_pcu_s_ID_73    16.9155        17.8199        
str_m2_o10_o16_pcu_s_ID_74    7.6436         8.6507         
str_m2_o10_o16_pcu_s_ID_75    17.9202        18.0682        
str_m2_o10_o16_pcu_s_ID_76    17.2912        18.6675        
str_m2_o10_o16_pcu_s_ID_77    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_78    12.4603        17.5353        
str_m2_o10_o16_pcu_s_ID_79    17.9721        17.9888        
str_m2_o10_o16_pcu_s_ID_8     17.8317        18.0040        
str_m2_o10_o16_pcu_s_ID_80    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_81    17.6792        18.0000        
str_m2_o10_o16_pcu_s_ID_82    17.9895        18.0000        
str_m2_o10_o16_pcu_s_ID_83    17.7984        18.4493        
str_m2_o10_o16_pcu_s_ID_84    0.0031         0.0735         
str_m2_o10_o16_pcu_s_ID_85    0.1838         2.2660         
str_m2_o10_o16_pcu_s_ID_86    17.9956        17.3093        
str_m2_o10_o16_pcu_s_ID_87    17.8759        18.0288        
str_m2_o10_o16_pcu_s_ID_88    13.2090        16.2339        
str_m2_o10_o16_pcu_s_ID_89    19.9767        19.8488        
str_m2_o10_o16_pcu_s_ID_9     0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_90    16.7503        17.7825        
str_m2_o10_o16_pcu_s_ID_91    17.8842        18.0000        
str_m2_o10_o16_pcu_s_ID_92    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_93    18.9941        19.0000        
str_m2_o10_o16_pcu_s_ID_94    16.5835        17.8505        
str_m2_o10_o16_pcu_s_ID_95    12.6948        17.6287        
str_m2_o10_o16_pcu_s_ID_96    9.9792         12.9992        
str_m2_o10_o16_pcu_s_ID_97    17.8756        18.0000        
str_m2_o10_o16_pcu_s_ID_98    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_99    0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_197   27.0879        27.0000        
str_m2_o10_o17_pcu_s_ID_198   35.4297        39.5245        
