MaterialsName                 10.0kPa        

str_m3_o10_o16_pcu_s_ID_1      NULL   
str_m3_o10_o16_pcu_s_ID_10    -58.7517       
str_m3_o10_o16_pcu_s_ID_100   -62.2958       
str_m3_o10_o16_pcu_s_ID_101   -54.1193       
str_m3_o10_o16_pcu_s_ID_102   -2.0719        
str_m3_o10_o16_pcu_s_ID_103   0.0000         
str_m3_o10_o16_pcu_s_ID_104   0.0000         
str_m3_o10_o16_pcu_s_ID_105   -51.5572       
str_m3_o10_o16_pcu_s_ID_106   -66.1038       
str_m3_o10_o16_pcu_s_ID_107   -28.4760       
str_m3_o10_o16_pcu_s_ID_108   0.0000         
str_m3_o10_o16_pcu_s_ID_109   -59.0954       
str_m3_o10_o16_pcu_s_ID_11    -6.4400        
str_m3_o10_o16_pcu_s_ID_110   -56.2558       
str_m3_o10_o16_pcu_s_ID_111   -61.4492       
str_m3_o10_o16_pcu_s_ID_112   -52.1182       
str_m3_o10_o16_pcu_s_ID_113   -2.6056        
str_m3_o10_o16_pcu_s_ID_114   -2.4676        
str_m3_o10_o16_pcu_s_ID_115   0.0000         
str_m3_o10_o16_pcu_s_ID_116   -9.6988        
str_m3_o10_o16_pcu_s_ID_117   0.0000         
str_m3_o10_o16_pcu_s_ID_118   -40.5694       
str_m3_o10_o16_pcu_s_ID_119   0.0000         
str_m3_o10_o16_pcu_s_ID_12    0.0000         
str_m3_o10_o16_pcu_s_ID_120   -75.0684       
str_m3_o10_o16_pcu_s_ID_121   -51.8794       
str_m3_o10_o16_pcu_s_ID_122   -12.9936       
str_m3_o10_o16_pcu_s_ID_123   -1.8133        
str_m3_o10_o16_pcu_s_ID_124   -54.4966       
str_m3_o10_o16_pcu_s_ID_125   0.0000         
str_m3_o10_o16_pcu_s_ID_126   0.0000         
str_m3_o10_o16_pcu_s_ID_127   -37.3517       
str_m3_o10_o16_pcu_s_ID_128   -55.8600       
str_m3_o10_o16_pcu_s_ID_129   0.0000         
str_m3_o10_o16_pcu_s_ID_13    -57.2158       
str_m3_o10_o16_pcu_s_ID_130   0.0000         
str_m3_o10_o16_pcu_s_ID_131   -20.8779       
str_m3_o10_o16_pcu_s_ID_132   -44.2385       
str_m3_o10_o16_pcu_s_ID_133   -15.3396       
str_m3_o10_o16_pcu_s_ID_134   0.0000         
str_m3_o10_o16_pcu_s_ID_135   -7.3059        
str_m3_o10_o16_pcu_s_ID_136   -7.6240        
str_m3_o10_o16_pcu_s_ID_137   -1.8542        
str_m3_o10_o16_pcu_s_ID_138   -62.7468       
str_m3_o10_o16_pcu_s_ID_139   -32.5995       
str_m3_o10_o16_pcu_s_ID_14    -70.1937       
str_m3_o10_o16_pcu_s_ID_140   0.0000         
str_m3_o10_o16_pcu_s_ID_141   0.0000         
str_m3_o10_o16_pcu_s_ID_142   -5.4865        
str_m3_o10_o16_pcu_s_ID_143   -56.5944       
str_m3_o10_o16_pcu_s_ID_144   -56.0264       
str_m3_o10_o16_pcu_s_ID_145   -55.2330       
str_m3_o10_o16_pcu_s_ID_146   -32.5385       
str_m3_o10_o16_pcu_s_ID_147   -59.0977       
str_m3_o10_o16_pcu_s_ID_148   -1.0676        
str_m3_o10_o16_pcu_s_ID_149   -59.8754       
str_m3_o10_o16_pcu_s_ID_15    -54.9721       
str_m3_o10_o16_pcu_s_ID_150   0.0000         
str_m3_o10_o16_pcu_s_ID_151   -17.1929       
str_m3_o10_o16_pcu_s_ID_152   0.0000         
