                    Materials Name  Unnamed: 1  Unnamed: 2  Unnamed: 3      10kPa  Unnamed: 5    10kPa.1  Unnamed: 7     100kPa  Unnamed: 9  Unnamed: 10        10kPa.2      10kPa.3      100kPa.1  Unnamed: 14  363K,100kPa¡ú363K,10kPa  298K,10kPa¡ú363K,10kPa  298K,10kPa¡ú363K,100kPa
137    str_m1_o10_o16_pcu_s_ID_138     25419.1     25.4191         NaN   0.000000    2.981022   0.001086    2.694604   0.007915    2.886070          NaN       0.000000     0.402550      2.739848          NaN                0.006830              -0.001086                     NaN
138    str_m1_o10_o16_pcu_s_ID_139     20656.7     20.6567         NaN   0.001651    4.699144   0.002421    3.846733   0.007678    4.631122          NaN       0.350946     0.628612      1.656233          NaN                0.005257              -0.000770                     NaN
13      str_m1_o10_o16_pcu_s_ID_14     14651.2     14.6512         NaN   0.025588    6.848586   0.005228    5.836860   0.001952    6.497495          NaN       3.732560     0.894833      0.300132          NaN               -0.003276               0.020360                     NaN
139    str_m1_o10_o16_pcu_s_ID_140     17968.2     17.9682         NaN   0.001124    4.102815   0.002209    3.973013   0.001831    3.986994          NaN       0.273735     0.555561      0.458787          NaN               -0.000378              -0.001085                     NaN
140    str_m1_o10_o16_pcu_s_ID_141     17550.7     17.5507         NaN   0.000188    3.279898   0.001157    2.817939   0.001692    3.306113          NaN       0.057270     0.410049      0.511340          NaN                0.000536              -0.000969                     NaN
141    str_m1_o10_o16_pcu_s_ID_142     14182.1     14.1821         NaN   0.000881    7.807948   0.006177    6.167084   0.003533    7.808703          NaN       0.112771     1.000574      0.451943          NaN               -0.002644              -0.005295                     NaN
142    str_m1_o10_o16_pcu_s_ID_143     17274.5     17.2745         NaN   0.041558    5.760485   0.003462    4.454288   0.002860    5.689647          NaN       7.207172     0.776395      0.502113          NaN               -0.000602               0.038097                     NaN
143    str_m1_o10_o16_pcu_s_ID_144     14886.0     14.8860         NaN   0.000155    6.455589   0.003070    5.785638   0.002989    6.310977          NaN       0.023910     0.530093      0.473207          NaN               -0.000081              -0.002915                     NaN
144    str_m1_o10_o16_pcu_s_ID_145     21157.9     21.1579         NaN   0.027134    4.447908   0.000780    4.147581   0.004845    4.333067          NaN       6.094311     0.187837      1.116918          NaN                0.004065               0.026354                     NaN
145    str_m1_o10_o16_pcu_s_ID_146     14758.6     14.7586         NaN   0.012176    6.697688   0.003042    5.339538   0.002168    6.357446          NaN       1.816116     0.569198      0.340712          NaN               -0.000874               0.009134                     NaN
146    str_m1_o10_o16_pcu_s_ID_147     14398.8     14.3988         NaN   0.000806    7.292927   0.002639    5.827631   0.016217    6.944537          NaN       0.110356     0.452408      2.332828          NaN                0.013578              -0.001833                     NaN
147    str_m1_o10_o16_pcu_s_ID_148     14669.0     14.6690         NaN   0.020990    6.814902   0.003531    5.222960   0.009612    6.790231          NaN       3.076912     0.675426      1.414163          NaN                0.006081               0.017459                     NaN
148    str_m1_o10_o16_pcu_s_ID_149     18068.8     18.0688         NaN   0.003542    5.154487   0.001395    4.634386   0.002839    4.862813          NaN       0.686484     0.300638      0.583265          NaN                0.001444               0.002147                     NaN
14      str_m1_o10_o16_pcu_s_ID_15     16698.5     16.6985         NaN   0.058790    5.867593   0.002192    4.788837   0.003060    5.751672          NaN      10.009372     0.457235      0.531514          NaN                0.000868               0.056598                     NaN
149    str_m1_o10_o16_pcu_s_ID_150     28500.5     28.5005         NaN   0.077213    2.754211   0.000898    2.681009   0.013709    2.802018          NaN      28.006372     0.334699      4.887487          NaN                0.012810               0.076314                     NaN
150    str_m1_o10_o16_pcu_s_ID_151     15479.7     15.4797         NaN   0.000575    5.930212   0.002390    5.095506   0.003165    5.798220          NaN       0.096855     0.468616      0.545386          NaN                0.000775              -0.001815                     NaN
151    str_m1_o10_o16_pcu_s_ID_152     15477.4     15.4774         NaN   0.012677    6.791179   0.001583    5.913778   0.000452    6.613288          NaN       1.864753     0.267404      0.068320          NaN               -0.001131               0.011094                     NaN
152    str_m1_o10_o16_pcu_s_ID_153     20360.2     20.3602         NaN   0.030019    3.391509   0.004877    2.986022   0.002127    3.337575          NaN       8.842475     1.631698      0.636561          NaN               -0.002750               0.025142                     NaN
153    str_m1_o10_o16_pcu_s_ID_154     17967.4     17.9674         NaN   0.065057    3.745033   0.002861    3.160034   0.015868    3.730974          NaN      17.354096     0.904381      4.248692          NaN                0.013007               0.062196                     NaN
154    str_m1_o10_o16_pcu_s_ID_155     19127.0     19.1270         NaN   0.069655    4.901176   0.005605    3.987118   0.001793    4.861107          NaN      14.197776     1.404282      0.368534          NaN               -0.003811               0.064051                     NaN
155    str_m1_o10_o16_pcu_s_ID_156     14669.1     14.6691         NaN   0.006319    7.175914   0.003259    5.395634   0.002618    6.646999          NaN       0.879761     0.603320      0.393430          NaN               -0.000641               0.003061                     NaN
156    str_m1_o10_o16_pcu_s_ID_157     22241.1     22.2411         NaN   0.000000    3.282212   0.000283    3.187967   0.001560    3.227053          NaN       0.000000     0.088764      0.482984          NaN                0.001277              -0.000283                     NaN
157    str_m1_o10_o16_pcu_s_ID_158     16759.9     16.7599         NaN   0.008532    3.527843   0.002070    2.957070   0.000728    3.444090          NaN       2.416133     0.699458      0.211144          NaN               -0.001342               0.006462                     NaN
158    str_m1_o10_o16_pcu_s_ID_159     16434.9     16.4349         NaN   0.116259    5.611777   0.002860    4.906942   0.011816    5.442978          NaN      20.696194     0.582218      2.168758          NaN                0.008957               0.113399                     NaN
15      str_m1_o10_o16_pcu_s_ID_16     17497.8     17.4978         NaN   0.014116    4.780212   0.002172    4.242453   0.006624    4.656677          NaN       2.950066     0.511386      1.420985          NaN                0.004452               0.011944                     NaN
159    str_m1_o10_o16_pcu_s_ID_160     14632.7     14.6327         NaN   0.003096    7.149706   0.003663    5.606163   0.009656    6.842585          NaN       0.432565     0.652740      1.409818          NaN                0.005993              -0.000567                     NaN
160    str_m1_o10_o16_pcu_s_ID_161     17309.8     17.3098         NaN   0.000266    5.534443   0.000999    5.185843   0.002224    5.491791          NaN       0.047969     0.192531      0.404595          NaN                0.001225              -0.000734                     NaN
161    str_m1_o10_o16_pcu_s_ID_162     19581.1     19.5811         NaN   0.007206    3.802131   0.003192    3.191634   0.002303    3.920377          NaN       1.893339     0.999069      0.586918          NaN               -0.000889               0.004014                     NaN
162    str_m1_o10_o16_pcu_s_ID_163     15173.2     15.1732         NaN   0.007210    6.122763   0.002636    5.350921   0.004066    6.132042          NaN       1.176409     0.492175      0.662473          NaN                0.001430               0.004574                     NaN
163    str_m1_o10_o16_pcu_s_ID_164     21241.5     21.2415         NaN   0.038707    3.471247   0.002015    3.198654   0.000537    3.415705          NaN      11.139667     0.629299      0.156966          NaN               -0.001478               0.036692                     NaN
164    str_m1_o10_o16_pcu_s_ID_165     16719.4     16.7194         NaN   0.005030    6.128025   0.003439    5.356705   0.000114    5.863871          NaN       0.820012     0.641379      0.019360          NaN               -0.003325               0.001591                     NaN
165    str_m1_o10_o16_pcu_s_ID_166     20280.7     20.2807         NaN   0.007081    3.114360   0.001706    2.954755   0.014344    3.265666          NaN       2.271267     0.576816      4.387877          NaN                0.012638               0.005375                     NaN
166    str_m1_o10_o16_pcu_s_ID_167     17065.6     17.0656         NaN   0.007870    4.458566   0.001828    3.904521   0.002238    4.256651          NaN       1.763294     0.467768      0.525339          NaN                0.000410               0.006041                     NaN
167    str_m1_o10_o16_pcu_s_ID_168     15442.6     15.4426         NaN   0.014499    6.481117   0.003205    5.265383   0.007188    6.329478          NaN       2.234855     0.608163      1.134489          NaN                0.003982               0.011293                     NaN
168    str_m1_o10_o16_pcu_s_ID_169     14146.3     14.1463         NaN   0.021716    7.763641   0.005648    6.194107   0.004171    7.771898          NaN       2.794334     0.910942      0.536102          NaN               -0.001477               0.016068                     NaN
16      str_m1_o10_o16_pcu_s_ID_17     16489.6     16.4896         NaN   0.073804    4.884903   0.003808    3.969187   0.003699    4.925965          NaN      15.093501     0.958547      0.750229          NaN               -0.000109               0.069996                     NaN
169    str_m1_o10_o16_pcu_s_ID_170     14615.7     14.6157         NaN   0.005610    6.962554   0.003489    6.093413   0.006021    6.798436          NaN       0.804991     0.572078      0.884748          NaN                0.002532               0.002121                     NaN
170    str_m1_o10_o16_pcu_s_ID_171     24917.0     24.9170         NaN   0.002569    3.438026   0.002536    3.113882   0.011281    3.382771          NaN       0.746347     0.813738      3.331640          NaN                0.008745               0.000032                     NaN
171    str_m1_o10_o16_pcu_s_ID_172     14182.1     14.1821         NaN   0.054752    7.982732   0.004943    6.141989   0.011698    7.669294          NaN       6.851961     0.803959      1.523758          NaN                0.006755               0.049809                     NaN
172    str_m1_o10_o16_pcu_s_ID_173     13858.3     13.8583         NaN   0.039132    7.997135   0.005376    5.975553   0.003363    8.139959          NaN       4.888332     0.898739      0.412685          NaN               -0.002013               0.033756                     NaN
173    str_m1_o10_o16_pcu_s_ID_174     19738.6     19.7386         NaN   0.015371    4.523467   0.002305    3.535752   0.006029    4.418834          NaN       3.394637     0.651296      1.362977          NaN                0.003724               0.013066                     NaN
174    str_m1_o10_o16_pcu_s_ID_175     14669.0     14.6690         NaN   0.036594    7.233547   0.004752    5.722006   0.010117    7.020765          NaN       5.053895     0.829563      1.439509          NaN                0.005365               0.031843                     NaN
175    str_m1_o10_o16_pcu_s_ID_176     14146.3     14.1463         NaN   0.019878    7.589221   0.004058    5.527445   0.001859    7.310668          NaN       2.616620     0.733348      0.254051          NaN               -0.002198               0.015820                     NaN
176    str_m1_o10_o16_pcu_s_ID_177     21208.6     21.2086         NaN   0.066426    1.013961   0.000778    1.099596   0.000240    1.176065          NaN      65.445749     0.706812      0.204264          NaN               -0.000538               0.065648                     NaN
177    str_m1_o10_o16_pcu_s_ID_178     16738.3     16.7383         NaN   0.019596    5.384370   0.002426    4.523918   0.002312    5.290806          NaN       3.635742     0.535631      0.436559          NaN               -0.000114               0.017170                     NaN
178    str_m1_o10_o16_pcu_s_ID_179     18903.9     18.9039         NaN   0.000000    2.856553   0.003708    2.657780   0.002412    2.848968          NaN       0.000000     1.393841      0.845846          NaN               -0.001296              -0.003708                     NaN
17      str_m1_o10_o16_pcu_s_ID_18     16994.5     16.9945         NaN   0.032263    4.498238   0.002983    3.886575   0.004849    4.405190          NaN       7.165276     0.766828      1.099562          NaN                0.001865               0.029280                     NaN
179    str_m1_o10_o16_pcu_s_ID_180     14903.7     14.9037         NaN   0.013279    6.622295   0.003187    5.398948   0.008501    6.217402          NaN       2.003128     0.589734      1.365963          NaN                0.005314               0.010091                     NaN
180    str_m1_o10_o16_pcu_s_ID_181     15732.1     15.7321         NaN   0.019997    6.017410   0.004259    4.779540   0.011486    6.010952          NaN       3.319922     0.890159      1.908946          NaN                0.007227               0.015739                     NaN
181    str_m1_o10_o16_pcu_s_ID_182     22000.8     22.0008         NaN   0.049035    1.533112   0.007395    0.952247   0.020949    1.434211          NaN      31.951698     7.758270     14.592192          NaN                0.013554               0.041639                     NaN
182    str_m1_o10_o16_pcu_s_ID_183     18867.8     18.8678         NaN   0.009423    3.105937   0.002703    2.716962   0.001866    3.197792          NaN       3.030982     0.993873      0.582823          NaN               -0.000837               0.006720                     NaN
183    str_m1_o10_o16_pcu_s_ID_184     24650.7     24.6507         NaN   0.066436    3.421319   0.002799    3.136779   0.006815    3.502298          NaN      19.398898     0.891459      1.943983          NaN                0.004016               0.063637                     NaN
184    str_m1_o10_o16_pcu_s_ID_185     17230.8     17.2308         NaN   0.057560    4.833751   0.001346    4.541855   0.000725    4.981875          NaN      11.895970     0.296152      0.145471          NaN               -0.000621               0.056213                     NaN
185    str_m1_o10_o16_pcu_s_ID_186     14308.4     14.3084         NaN   0.008876    7.217166   0.004403    5.961386   0.011189    7.063578          NaN       1.228603     0.737849      1.582490          NaN                0.006786               0.004473                     NaN
186    str_m1_o10_o16_pcu_s_ID_187     14308.4     14.3084         NaN   0.096992    7.552934   0.004990    5.745856   0.005738    7.409892          NaN      12.828788     0.867597      0.773581          NaN                0.000748               0.092002                     NaN
187    str_m1_o10_o16_pcu_s_ID_188     16667.1     16.6671         NaN   0.006510    5.060010   0.003708    4.244044   0.001350    4.947711          NaN       1.285239     0.872799      0.272573          NaN               -0.002358               0.002802                     NaN
188    str_m1_o10_o16_pcu_s_ID_189     16109.1     16.1091         NaN   0.005190    5.893011   0.003532    4.875139   0.006177    5.598271          NaN       0.879758     0.723802      1.102208          NaN                0.002644               0.001657                     NaN
18      str_m1_o10_o16_pcu_s_ID_19     15693.7     15.6937         NaN   0.000185    6.527097   0.001975    5.896283   0.001631    6.413593          NaN       0.028283     0.334675      0.254085          NaN               -0.000344              -0.001791                     NaN
189    str_m1_o10_o16_pcu_s_ID_190     14128.5     14.1285         NaN   0.022140    7.437159   0.003100    6.248597   0.004445    7.291305          NaN       2.973919     0.495634      0.609009          NaN                0.001345               0.019040                     NaN
190    str_m1_o10_o16_pcu_s_ID_191     14362.5     14.3625         NaN   0.016501    7.603815   0.004776    6.006705   0.008466    7.406983          NaN       2.167965     0.794371      1.141899          NaN                0.003690               0.011725                     NaN
191    str_m1_o10_o16_pcu_s_ID_192     18181.4     18.1814         NaN   0.064104    4.846981   0.002426    4.547483   0.004428    4.882226          NaN      13.212321     0.532851      0.905975          NaN                0.002002               0.061678                     NaN
192    str_m1_o10_o16_pcu_s_ID_193     25729.4     25.7294         NaN   0.006650    2.980847   0.001928    2.542986   0.001628    2.959537          NaN       2.228672     0.757310      0.549701          NaN               -0.000299               0.004722                     NaN
193    str_m1_o10_o16_pcu_s_ID_194     21638.3     21.6383         NaN   0.004557    3.288604   0.001456    3.193245   0.000000    3.327433          NaN       1.384228     0.455429      0.000000          NaN               -0.001456               0.003101                     NaN
194    str_m1_o10_o16_pcu_s_ID_195     16397.1     16.3971         NaN   0.009404    5.804673   0.001976    5.338664   0.000872    5.763385          NaN       1.618472     0.369752      0.151167          NaN               -0.001104               0.007428                     NaN
195    str_m1_o10_o16_pcu_s_ID_196     19011.4     19.0114         NaN   0.000000    2.840401   0.000405    2.812386   0.002819    2.833595          NaN       0.000000     0.143869      0.993982          NaN                0.002414              -0.000405                     NaN
196    str_m1_o10_o16_pcu_s_ID_197     13858.3     13.8583         NaN   0.001703    7.928736   0.005094    6.632588   0.006047    7.918215          NaN       0.214567     0.767321      0.762908          NaN                0.000952              -0.003391                     NaN
197    str_m1_o10_o16_pcu_s_ID_198     21102.3     21.1023         NaN   0.000019    1.705975   0.001682    1.544088   0.000877    1.691451          NaN       0.011100     1.088409      0.517783          NaN               -0.000806              -0.001663                     NaN
198    str_m1_o10_o16_pcu_s_ID_199     21629.6     21.6296         NaN   0.006473    3.062521   0.001512    2.521577   0.005363    3.018165          NaN       2.111378     0.598953      1.775138          NaN                0.003851               0.004961                     NaN
1        str_m1_o10_o16_pcu_s_ID_2     18760.4     18.7604         NaN   0.030191    2.791801   0.002319    2.601240   0.000378    2.831453          NaN      10.803444     0.890497      0.133528          NaN               -0.001940               0.027873                     NaN
19      str_m1_o10_o16_pcu_s_ID_20     15442.6     15.4426         NaN   0.006327    6.983966   0.002668    6.605118   0.007168    6.744091          NaN       0.904977     0.403517      1.061865          NaN                0.004501               0.003659                     NaN
199    str_m1_o10_o16_pcu_s_ID_200     15153.6     15.1536         NaN   0.004864    6.959574   0.002263    6.157243   0.005312    6.889795          NaN       0.698127     0.367246      0.770263          NaN                0.003049               0.002600                     NaN
200    str_m1_o10_o16_pcu_s_ID_201     14687.1     14.6871         NaN   0.009171    7.089766   0.003697    5.637423   0.006632    7.076611          NaN       1.292305     0.655162      0.936188          NaN                0.002935               0.005474                     NaN
201    str_m1_o10_o16_pcu_s_ID_202     17788.3     17.7883         NaN   0.016702    3.462163   0.001467    3.154574   0.000984    3.379671          NaN       4.819324     0.464655      0.290800          NaN               -0.000483               0.015235                     NaN
202    str_m1_o10_o16_pcu_s_ID_203     27104.5     27.1045         NaN   0.094217    1.461713   0.001166    1.267218   0.031091    1.625737          NaN      64.391991     0.919094     19.104984          NaN                0.029925               0.093051                     NaN
203    str_m1_o10_o16_pcu_s_ID_204     18455.4     18.4554         NaN   0.009602    2.587064   0.000536    2.285071   0.000504    2.577609          NaN       3.707649     0.234519      0.195303          NaN               -0.000033               0.009065                     NaN
204    str_m1_o10_o16_pcu_s_ID_205     17369.2     17.3692         NaN   0.017537    4.940412   0.003282    4.173364   0.007105    4.829595          NaN       3.546112     0.785551      1.469569          NaN                0.003823               0.014255                     NaN
205    str_m1_o10_o16_pcu_s_ID_206     16453.4     16.4534         NaN   0.036941    5.033410   0.003300    3.837730   0.006211    4.807979          NaN       7.331760     0.859083      1.290619          NaN                0.002911               0.033640                     NaN
206    str_m1_o10_o16_pcu_s_ID_207     18039.9     18.0399         NaN   0.007722    3.326282   0.001912    2.895121   0.001308    3.099230          NaN       2.319121     0.659908      0.421686          NaN               -0.000604               0.005809                     NaN
207    str_m1_o10_o16_pcu_s_ID_208     25188.9     25.1889         NaN   0.018746    3.300216   0.001120    2.868386   0.006844    3.238816          NaN       5.674661     0.389913      2.111093          NaN                0.005725               0.017627                     NaN
208    str_m1_o10_o16_pcu_s_ID_209     16451.1     16.4511         NaN   0.023828    5.461538   0.003100    4.510185   0.001641    5.223152          NaN       4.358547     0.686667      0.313907          NaN               -0.001459               0.020728                     NaN
20      str_m1_o10_o16_pcu_s_ID_21     14128.5     14.1285         NaN   0.089585    7.738861   0.003850    5.954086   0.007057    7.221559          NaN      11.564401     0.646031      0.976188          NaN                0.003206               0.085735                     NaN
209    str_m1_o10_o16_pcu_s_ID_210     13858.3     13.8583         NaN   0.046066    8.183334   0.005296    6.058326   0.003594    7.870532          NaN       5.623648     0.873371      0.456122          NaN               -0.001703               0.040770                     NaN
210    str_m1_o10_o16_pcu_s_ID_211     14363.2     14.3632         NaN   0.243643    7.414483   0.071809    7.106014   0.027181    7.788063          NaN      32.827621    10.095210      3.486540          NaN               -0.044628               0.171835                     NaN
