MaterialsName                10.0kPa        100.0kPa       
str_m2_o10_o16_pcu_s_ID_2     0.0229          NULL   
str_m2_o10_o16_pcu_s_ID_20    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_21    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_22    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_23    0.0020         0.0095         
str_m2_o10_o16_pcu_s_ID_24    0.0348         0.0234         
str_m2_o10_o16_pcu_s_ID_25    0.0110         0.0000         
str_m2_o10_o16_pcu_s_ID_26    0.0004         0.0000         
str_m2_o10_o16_pcu_s_ID_27    0.0121         0.0767         
str_m2_o10_o16_pcu_s_ID_28    0.0414         0.0593         
str_m2_o10_o16_pcu_s_ID_29    0.0420         0.1130         
str_m2_o10_o16_pcu_s_ID_3     0.0015         0.5713         
str_m2_o10_o16_pcu_s_ID_30    0.0002         0.0008         
str_m2_o10_o16_pcu_s_ID_31    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_32    0.0782         0.3458         
str_m2_o10_o16_pcu_s_ID_33    0.0670         0.0000         
str_m2_o10_o16_pcu_s_ID_34    0.0216         0.0000         
str_m2_o10_o16_pcu_s_ID_35    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_36    0.0000         0.0032         
str_m2_o10_o16_pcu_s_ID_37    0.7558         0.0014         
str_m2_o10_o16_pcu_s_ID_38    0.0119         0.0000         
str_m2_o10_o16_pcu_s_ID_39    0.0003         1.0034         
str_m2_o10_o16_pcu_s_ID_4     0.0213         0.1504         
str_m2_o10_o16_pcu_s_ID_40    0.0243         0.0000         
str_m2_o10_o16_pcu_s_ID_41    0.0115         0.0628         
str_m2_o10_o16_pcu_s_ID_42    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_43    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_44    0.1751         0.5148         
str_m2_o10_o16_pcu_s_ID_45    0.0239         0.1831         
str_m2_o10_o16_pcu_s_ID_46    0.0033         0.0501         
str_m2_o10_o16_pcu_s_ID_47    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_48    0.1582         0.3830         
str_m2_o10_o16_pcu_s_ID_49    0.0683         0.0990         
str_m2_o10_o16_pcu_s_ID_5     3.0000         3.0000         
str_m2_o10_o16_pcu_s_ID_50    0.0037         0.2619         
str_m2_o10_o16_pcu_s_ID_51    0.0100         0.0121         
str_m2_o10_o16_pcu_s_ID_52    0.0233         0.0403         
str_m2_o10_o16_pcu_s_ID_53    0.0621         0.0827         
str_m2_o10_o16_pcu_s_ID_54    0.0277         0.0000         
str_m2_o10_o16_pcu_s_ID_55    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_56    0.0400         0.1294         
str_m2_o10_o16_pcu_s_ID_57    0.0210         0.0343         
str_m2_o10_o16_pcu_s_ID_58    0.0069         0.1230         
str_m2_o10_o16_pcu_s_ID_59    0.0093         0.0000         
str_m2_o10_o16_pcu_s_ID_6     0.0183         0.0561         
str_m2_o10_o16_pcu_s_ID_60    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_61    0.0058         0.0042         
str_m2_o10_o16_pcu_s_ID_62    0.0001         0.0000         
str_m2_o10_o16_pcu_s_ID_63    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_64    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_65    0.0001         0.0014         
str_m2_o10_o16_pcu_s_ID_66    0.0066         0.0443         
str_m2_o10_o16_pcu_s_ID_67    0.0087         0.0180         
str_m2_o10_o16_pcu_s_ID_68    0.0985         0.0000         
str_m2_o10_o16_pcu_s_ID_69    0.0292         0.1147         
str_m2_o10_o16_pcu_s_ID_7     0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_70    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_71    0.0150         0.0951         
str_m2_o10_o16_pcu_s_ID_72    0.0012         0.0699         
str_m2_o10_o16_pcu_s_ID_73    0.0212         0.0000         
str_m2_o10_o16_pcu_s_ID_74    0.0172         0.1056         
str_m2_o10_o16_pcu_s_ID_75    0.0009         0.0131         
str_m2_o10_o16_pcu_s_ID_76    0.0422         0.2588         
str_m2_o10_o16_pcu_s_ID_77    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_78    0.0072         0.0047         
str_m2_o10_o16_pcu_s_ID_79    0.0000         0.0003         
str_m2_o10_o16_pcu_s_ID_8     0.0110         0.0024         
str_m2_o10_o16_pcu_s_ID_80    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_81    0.0156         0.0000         
str_m2_o10_o16_pcu_s_ID_82    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_83    0.0097         0.0026         
str_m2_o10_o16_pcu_s_ID_84    0.0001         0.0020         
str_m2_o10_o16_pcu_s_ID_85    0.0012         0.0175         
str_m2_o10_o16_pcu_s_ID_86    0.0000         0.5692         
str_m2_o10_o16_pcu_s_ID_87    0.0165         0.0001         
str_m2_o10_o16_pcu_s_ID_88    0.0670         0.3055         
str_m2_o10_o16_pcu_s_ID_89    0.0094         0.0000         
str_m2_o10_o16_pcu_s_ID_9     0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_90    0.0977         0.0646         
str_m2_o10_o16_pcu_s_ID_91    0.0013         0.0003         
str_m2_o10_o16_pcu_s_ID_92    0.0000         0.0001         
str_m2_o10_o16_pcu_s_ID_93    0.0000         0.0001         
str_m2_o10_o16_pcu_s_ID_94    0.0889         0.0828         
str_m2_o10_o16_pcu_s_ID_95    0.0491         0.0273         
str_m2_o10_o16_pcu_s_ID_96    0.0030         0.0941         
str_m2_o10_o16_pcu_s_ID_97    0.0696         0.0000         
str_m2_o10_o16_pcu_s_ID_98    0.0000         0.0000         
str_m2_o10_o16_pcu_s_ID_99    0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_197   4.0004         5.0000         
str_m2_o10_o17_pcu_s_ID_198   0.0161         0.0384         
str_m2_o10_o17_pcu_s_ID_199   0.0011         0.0289         
str_m2_o10_o17_pcu_s_ID_200   0.6844         2.1797         
str_m2_o10_o17_pcu_s_ID_201   7.2377         10.0000        
str_m2_o10_o17_pcu_s_ID_202   9.0000         9.0000         
str_m2_o10_o17_pcu_s_ID_203   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_204   0.0353         0.6112         
str_m2_o10_o17_pcu_s_ID_205   0.0045         1.2287         
str_m2_o10_o17_pcu_s_ID_206   0.0440         0.0273         
str_m2_o10_o17_pcu_s_ID_207   0.0004         0.0026         
str_m2_o10_o17_pcu_s_ID_208   0.0075         0.0000         
str_m2_o10_o17_pcu_s_ID_209   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_210   0.1556         0.9714         
str_m2_o10_o17_pcu_s_ID_211   0.0951         0.0147         
str_m2_o10_o17_pcu_s_ID_212   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_213   0.0354         0.0652         
str_m2_o10_o17_pcu_s_ID_214   0.0020         0.0023         
str_m2_o10_o17_pcu_s_ID_215   0.0003         0.0030         
str_m2_o10_o17_pcu_s_ID_216   0.4813         3.0929         
str_m2_o10_o17_pcu_s_ID_217   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_218   9.7149         9.3814         
str_m2_o10_o17_pcu_s_ID_219   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_220   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_221   0.0000         0.0939         
str_m2_o10_o17_pcu_s_ID_222   4.6300         8.8792         
str_m2_o10_o17_pcu_s_ID_223   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_224   0.0270         0.0009         
str_m2_o10_o17_pcu_s_ID_225   0.0122         0.0391         
str_m2_o10_o17_pcu_s_ID_226   0.5235         5.9979         
str_m2_o10_o17_pcu_s_ID_227   0.0106         0.0953         
str_m2_o10_o17_pcu_s_ID_228   0.0922         1.4586         
str_m2_o10_o17_pcu_s_ID_229   0.1367         2.5552         
str_m2_o10_o17_pcu_s_ID_230   1.0459         8.0670         
str_m2_o10_o17_pcu_s_ID_231   0.0094         0.6127         
str_m2_o10_o17_pcu_s_ID_232   0.0160         0.0000         
str_m2_o10_o17_pcu_s_ID_233   0.0050         2.0290         
str_m2_o10_o17_pcu_s_ID_234   5.7933         7.4282         
str_m2_o10_o17_pcu_s_ID_235   3.1738         10.0000        
str_m2_o10_o17_pcu_s_ID_236   3.5954         3.9706         
str_m2_o10_o17_pcu_s_ID_237   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_238   0.0079         0.1139         
str_m2_o10_o17_pcu_s_ID_239   0.0000         0.4341         
str_m2_o10_o17_pcu_s_ID_240   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_241   0.0167         0.0171         
str_m2_o10_o17_pcu_s_ID_242   1.1360         8.9340         
str_m2_o10_o17_pcu_s_ID_243   0.0109         0.1086         
str_m2_o10_o17_pcu_s_ID_244   0.0000         3.2518         
str_m2_o10_o17_pcu_s_ID_245   0.1085         0.0000         
str_m2_o10_o17_pcu_s_ID_246   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_247   0.0057         0.0138         
str_m2_o10_o17_pcu_s_ID_248   0.2274         6.1064         
str_m2_o10_o17_pcu_s_ID_249   0.0029         0.0376         
str_m2_o10_o17_pcu_s_ID_250   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_251   0.0179         0.1109         
str_m2_o10_o17_pcu_s_ID_252   2.0669         8.7181         
str_m2_o10_o17_pcu_s_ID_253   0.0000         0.0015         
str_m2_o10_o17_pcu_s_ID_254   0.0088         0.3455         
str_m2_o10_o17_pcu_s_ID_255   0.0407         0.0034         
str_m2_o10_o17_pcu_s_ID_256   0.0000         2.2630         
str_m2_o10_o17_pcu_s_ID_257   0.0000         6.4185         
str_m2_o10_o17_pcu_s_ID_258   0.0932         1.6926         
str_m2_o10_o17_pcu_s_ID_259   0.0532         0.1427         
str_m2_o10_o17_pcu_s_ID_260   0.0000         5.4187         
str_m2_o10_o17_pcu_s_ID_261   0.0812         2.6194         
str_m2_o10_o17_pcu_s_ID_262   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_263   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_264   0.4725         2.6542         
str_m2_o10_o17_pcu_s_ID_265   0.5394         1.7458         
str_m2_o10_o17_pcu_s_ID_266   0.0192         1.4244         
str_m2_o10_o17_pcu_s_ID_267   0.0002         0.0074         
str_m2_o10_o17_pcu_s_ID_268   0.0015         2.0934         
str_m2_o10_o17_pcu_s_ID_269   0.9593         7.4383         
str_m2_o10_o17_pcu_s_ID_270   0.0017         0.0301         
str_m2_o10_o17_pcu_s_ID_271   0.0138         0.0000         
str_m2_o10_o17_pcu_s_ID_272   0.5501         4.0724         
str_m2_o10_o17_pcu_s_ID_273   1.0604         6.5483         
str_m2_o10_o17_pcu_s_ID_274   0.0001         1.2789         
str_m2_o10_o17_pcu_s_ID_275   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_276   3.0134         5.3120         
str_m2_o10_o17_pcu_s_ID_277   7.0000         9.0000         
str_m2_o10_o17_pcu_s_ID_278   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_279   0.2116         1.6634         
str_m2_o10_o17_pcu_s_ID_280   0.0000         0.9597         
str_m2_o10_o17_pcu_s_ID_281   0.0122         0.0531         
str_m2_o10_o17_pcu_s_ID_282   2.3373         4.3642         
str_m2_o10_o17_pcu_s_ID_283   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_284   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_285   0.0021         0.0171         
str_m2_o10_o17_pcu_s_ID_286   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_287   0.0000         4.0797         
str_m2_o10_o17_pcu_s_ID_288   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_289   0.0735         0.0831         
str_m2_o10_o17_pcu_s_ID_290   0.0002         0.0000         
str_m2_o10_o17_pcu_s_ID_291   0.1100         0.2725         
str_m2_o10_o17_pcu_s_ID_292   4.4621         8.0000         
str_m2_o10_o17_pcu_s_ID_293   4.9797         8.0005         
str_m2_o10_o17_pcu_s_ID_294   0.0148         0.0810         
str_m2_o10_o17_pcu_s_ID_295   0.2991         1.9414         
str_m2_o10_o17_pcu_s_ID_296   0.6410         5.8550         
str_m2_o10_o17_pcu_s_ID_297   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_298   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_299   0.0212         1.4350         
str_m2_o10_o17_pcu_s_ID_300   8.4855         10.0000        
str_m2_o10_o17_pcu_s_ID_301   0.0024         0.0016         
str_m2_o10_o17_pcu_s_ID_302   0.3400         2.6145         
str_m2_o10_o17_pcu_s_ID_303   0.0155         0.5693         
str_m2_o10_o17_pcu_s_ID_304   0.8438         6.8368         
str_m2_o10_o17_pcu_s_ID_305   0.0277         0.1972         
str_m2_o10_o17_pcu_s_ID_306   0.9317         7.4750         
str_m2_o10_o17_pcu_s_ID_307   0.5768         7.8012         
str_m2_o10_o17_pcu_s_ID_308   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_309   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_310   0.0033         0.0242         
str_m2_o10_o17_pcu_s_ID_311   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_312   0.0056         0.2870         
str_m2_o10_o17_pcu_s_ID_313   0.1382         0.2995         
str_m2_o10_o17_pcu_s_ID_314   8.4592         9.4967         
str_m2_o10_o17_pcu_s_ID_315   5.7557         9.0000         
str_m2_o10_o17_pcu_s_ID_316   0.0000         4.3171         
str_m2_o10_o17_pcu_s_ID_317   0.0165         0.1062         
str_m2_o10_o17_pcu_s_ID_318   0.0585         0.0456         
str_m2_o10_o17_pcu_s_ID_319   0.0174         0.2064         
str_m2_o10_o17_pcu_s_ID_320   0.0131         0.4695         
str_m2_o10_o17_pcu_s_ID_321   0.0786         0.3482         
str_m2_o10_o17_pcu_s_ID_322   0.0566         0.2476         
str_m2_o10_o17_pcu_s_ID_323   0.0009         0.0063         
str_m2_o10_o17_pcu_s_ID_324   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_325   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_326   0.0000         0.0025         
str_m2_o10_o17_pcu_s_ID_327   0.0603         0.0348         
str_m2_o10_o17_pcu_s_ID_328   0.0041         0.0111         
str_m2_o10_o17_pcu_s_ID_329   0.0110         0.3231         
str_m2_o10_o17_pcu_s_ID_330   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_331   1.0000         1.0000         
str_m2_o10_o17_pcu_s_ID_332   9.0000         9.8786         
str_m2_o10_o17_pcu_s_ID_333   6.7306         8.0000         
str_m2_o10_o17_pcu_s_ID_334   0.0566         0.3853         
str_m2_o10_o17_pcu_s_ID_335   0.1391         0.6138         
str_m2_o10_o17_pcu_s_ID_336   0.5901         3.8372         
str_m2_o10_o17_pcu_s_ID_337   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_338   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_339   0.0915         2.4754         
str_m2_o10_o17_pcu_s_ID_340   0.0316         0.4250         
str_m2_o10_o17_pcu_s_ID_341   1.1230         4.2028         
str_m2_o10_o17_pcu_s_ID_342   0.0557         0.0133         
str_m2_o10_o17_pcu_s_ID_343   0.1113         1.3189         
str_m2_o10_o17_pcu_s_ID_344   0.0473         6.1396         
str_m2_o10_o17_pcu_s_ID_345   0.0028         0.1835         
str_m2_o10_o17_pcu_s_ID_346   6.2803         6.0000         
str_m2_o10_o17_pcu_s_ID_347   2.6139         7.7832         
str_m2_o10_o17_pcu_s_ID_348   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_349   0.0148         0.0325         
str_m2_o10_o17_pcu_s_ID_350   0.0245         0.4638         
str_m2_o10_o17_pcu_s_ID_351   0.0000         5.0986         
str_m2_o10_o17_pcu_s_ID_352   0.0001         0.0004         
str_m2_o10_o17_pcu_s_ID_353   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_354   0.0319         0.0014         
str_m2_o10_o17_pcu_s_ID_355   0.0766         0.0130         
str_m2_o10_o17_pcu_s_ID_356   0.0483         0.4416         
str_m2_o10_o17_pcu_s_ID_357   0.0439         0.1046         
str_m2_o10_o17_pcu_s_ID_358   0.0101         0.0005         
str_m2_o10_o17_pcu_s_ID_359   0.3288         6.2868         
str_m2_o10_o17_pcu_s_ID_360   0.0000         3.9727         
str_m2_o10_o17_pcu_s_ID_361   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_362   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_363   5.6348         9.0000         
str_m2_o10_o17_pcu_s_ID_364   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_365   0.0000         1.8619         
str_m2_o10_o17_pcu_s_ID_366   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_367   0.0000         0.0017         
str_m2_o10_o17_pcu_s_ID_368   0.0279         0.0662         
str_m2_o10_o17_pcu_s_ID_369   0.0342         0.0010         
str_m2_o10_o17_pcu_s_ID_370   3.3726         3.9752         
str_m2_o10_o17_pcu_s_ID_371   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_372   0.0000         2.2591         
str_m2_o10_o17_pcu_s_ID_373   0.0230         0.6261         
str_m2_o10_o17_pcu_s_ID_374   0.0004         0.0000         
str_m2_o10_o17_pcu_s_ID_375   5.0000         6.0000         
str_m2_o10_o17_pcu_s_ID_376   9.4031         13.0000        
str_m2_o10_o17_pcu_s_ID_377   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_378    NULL   6.7418         
str_m2_o10_o17_pcu_s_ID_379   0.0070         0.1673         
str_m2_o10_o17_pcu_s_ID_380   0.0297         0.0000         
str_m2_o10_o17_pcu_s_ID_381   0.0169         2.7121         
str_m2_o10_o17_pcu_s_ID_382   0.1328         1.3675         
str_m2_o10_o17_pcu_s_ID_383   10.3278        11.0000        
str_m2_o10_o17_pcu_s_ID_384   7.9749         9.0000         
str_m2_o10_o17_pcu_s_ID_385   4.8744         6.3526         
str_m2_o10_o17_pcu_s_ID_386   1.2565         6.9383         
str_m2_o10_o17_pcu_s_ID_387   0.2399         3.0993         
str_m2_o10_o17_pcu_s_ID_388   0.5520         11.9012        
str_m2_o10_o17_pcu_s_ID_389   0.0408         5.6107         
str_m2_o10_o17_pcu_s_ID_390   0.0637         0.1120         
str_m2_o10_o17_pcu_s_ID_391   0.0300         0.0073         
str_m2_o10_o17_pcu_s_ID_392   3.1349         7.7265         
str_m2_o10_o17_pcu_s_ID_393   0.0002         0.0044         
str_m2_o10_o17_pcu_s_ID_394   0.0000         0.0041         
str_m2_o10_o17_pcu_s_ID_395   0.0979         0.2266         
str_m2_o10_o17_pcu_s_ID_396   0.0876         0.0216         
str_m2_o10_o17_pcu_s_ID_397   0.0102         0.0000         
str_m2_o10_o17_pcu_s_ID_398   0.1196         0.0439         
str_m2_o10_o17_pcu_s_ID_399   0.0000         0.6637         
str_m2_o10_o17_pcu_s_ID_400   0.5747         2.8580         
str_m2_o10_o17_pcu_s_ID_401   0.0002         0.0016         
str_m2_o10_o17_pcu_s_ID_402   0.0498         0.1289         
str_m2_o10_o17_pcu_s_ID_403   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_404   0.0241         0.0027         
str_m2_o10_o17_pcu_s_ID_405   0.0424         0.0000         
str_m2_o10_o17_pcu_s_ID_406   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_407   10.0000        10.0000        
str_m2_o10_o17_pcu_s_ID_408   0.3482         4.9295         
str_m2_o10_o17_pcu_s_ID_409   0.0001         0.0002         
str_m2_o10_o17_pcu_s_ID_410   1.6773         5.7307         
str_m2_o10_o17_pcu_s_ID_411   0.0000         3.5914         
str_m2_o10_o17_pcu_s_ID_412   0.0000         0.0000         
str_m2_o10_o17_pcu_s_ID_413   0.4033         0.4856         
str_m2_o10_o17_pcu_s_ID_414   0.3116         3.0001         
str_m2_o10_o17_pcu_s_ID_415   3.0146         8.8156         
str_m2_o10_o17_pcu_s_ID_416   0.0600         0.1040         
str_m2_o10_o17_pcu_s_ID_417   0.0662         1.0180         
str_m2_o10_o17_pcu_s_ID_418   1.2001         3.1525         
str_m2_o10_o17_pcu_s_ID_419   0.1639         4.0737         
str_m2_o10_o17_pcu_s_ID_420   0.0004         4.5642         
str_m2_o10_o17_pcu_s_ID_421   3.8593         7.0000         
str_m2_o10_o17_pcu_s_ID_422   0.0301         0.0000         
