MaterialsName                 9.99kPa        99.9kPa        
str_m3_o10_o16_pcu_s_ID_34    -62.9585       -63.0968       
str_m3_o10_o16_pcu_s_ID_35    -61.3486       -56.7924       
str_m3_o10_o16_pcu_s_ID_36    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_37    -64.6406       -64.6475       
str_m3_o10_o16_pcu_s_ID_38    -1234.4151     -139.8936      
str_m3_o10_o16_pcu_s_ID_39    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_4     -63.4617       -63.9445       
str_m3_o10_o16_pcu_s_ID_40    -61.3185       -62.0646       
str_m3_o10_o16_pcu_s_ID_41    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_42    -32.7618       -46.7514       
str_m3_o10_o16_pcu_s_ID_43    -67.5521       -67.4905       
str_m3_o10_o16_pcu_s_ID_44    -60.7419       -60.9536       
str_m3_o10_o16_pcu_s_ID_45    -22.0181       -40.5852       
str_m3_o10_o16_pcu_s_ID_46    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_47    -69.9901       -65.8319       
str_m3_o10_o16_pcu_s_ID_48    -52.5261       -52.6652       
str_m3_o10_o16_pcu_s_ID_49    -65.0233       -64.8863       
str_m3_o10_o16_pcu_s_ID_5     -102.9249      -83.5984       
str_m3_o10_o16_pcu_s_ID_50    -60.6071       -60.6420       
str_m3_o10_o16_pcu_s_ID_51    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_52    -62.7633       -62.6571       
str_m3_o10_o16_pcu_s_ID_53    -120.9228      -109.1592      
str_m3_o10_o16_pcu_s_ID_54    -65.0047       -64.5969       
str_m3_o10_o16_pcu_s_ID_55    -53.2185       -53.7922       
str_m3_o10_o16_pcu_s_ID_56    -63.9067       -64.1081       
str_m3_o10_o16_pcu_s_ID_57    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_58    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_59    -99.8871       -99.9360       
str_m3_o10_o16_pcu_s_ID_6     0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_60    -59.4571       -59.6201       
str_m3_o10_o16_pcu_s_ID_61    -1.9898        -20.0700       
str_m3_o10_o16_pcu_s_ID_62    -20.0482       -40.6599       
str_m3_o10_o16_pcu_s_ID_63    -2987.2836     -3244.1514     
str_m3_o10_o16_pcu_s_ID_64    -55.9496       -55.9348       
str_m3_o10_o16_pcu_s_ID_65    -61.2979       -61.6852       
str_m3_o10_o16_pcu_s_ID_66    -54.5406       -54.6137       
str_m3_o10_o16_pcu_s_ID_67    -94.0895       -78.4936       
str_m3_o10_o16_pcu_s_ID_68    -155.0823      -1488.2903     
str_m3_o10_o16_pcu_s_ID_69    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_7     -62.1935       -62.1727       
str_m3_o10_o16_pcu_s_ID_70    -62.7760       -63.2424       
str_m3_o10_o16_pcu_s_ID_71    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_72    -43.5537       -49.0812       
str_m3_o10_o16_pcu_s_ID_73    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_74    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_75    -6.7022        -33.2553       
str_m3_o10_o16_pcu_s_ID_76    -1015.0867     -1469.2694     
str_m3_o10_o16_pcu_s_ID_77     NULL   -3602.3458     
str_m3_o10_o16_pcu_s_ID_78    -64.5388       -64.6745       
str_m3_o10_o16_pcu_s_ID_79    -61.3498       -61.2291       
str_m3_o10_o16_pcu_s_ID_8     -177.0138      -123.6718      
str_m3_o10_o16_pcu_s_ID_80    -65.1829       -65.1726       
str_m3_o10_o16_pcu_s_ID_81    -63.3261       -63.2461       
str_m3_o10_o16_pcu_s_ID_82    -1.2800        -13.6160       
str_m3_o10_o16_pcu_s_ID_83    -180.4590      -672.8399      
str_m3_o10_o16_pcu_s_ID_84    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_85    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_86    -62.8466       -63.3606       
str_m3_o10_o16_pcu_s_ID_87    -134.2911      -134.0438      
str_m3_o10_o16_pcu_s_ID_88    -58.1577       -58.4122       
str_m3_o10_o16_pcu_s_ID_89    -58.6720       -58.7511       
str_m3_o10_o16_pcu_s_ID_9     -20416.1965    -6589.9291     
str_m3_o10_o16_pcu_s_ID_90    -65.6053       -65.2042       
str_m3_o10_o16_pcu_s_ID_91    -36.4239       -50.2807       
str_m3_o10_o16_pcu_s_ID_92    -65.5258       -61.3991       
str_m3_o10_o16_pcu_s_ID_93    -63.5330       -63.3480       
str_m3_o10_o16_pcu_s_ID_94    -56.0702       -55.9309       
str_m3_o10_o16_pcu_s_ID_95    0.0000         0.0000         
str_m3_o10_o16_pcu_s_ID_96    -57.5497       -58.2143       
str_m3_o10_o16_pcu_s_ID_97    -60.4588       -61.6846       
str_m3_o10_o16_pcu_s_ID_98    -1235.6089     -1603.9021     
str_m3_o10_o16_pcu_s_ID_99    -50.9347       -52.2929       
str_m3_o10_o17_pcu_s_ID_164   -61.4526       -61.5253       
str_m3_o10_o17_pcu_s_ID_165   -62.0138       -61.9912       
str_m3_o10_o17_pcu_s_ID_166   -59.7421       -59.4421       
str_m3_o10_o17_pcu_s_ID_167   -69.6160       -68.0722       
str_m3_o10_o17_pcu_s_ID_168   -64.8267       -64.5649       
str_m3_o10_o17_pcu_s_ID_169   -17.5320       -40.7428       
str_m3_o10_o17_pcu_s_ID_170   -92.3073       -92.0227       
str_m3_o10_o17_pcu_s_ID_171   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_172   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_173   -75.1018       -72.5368       
str_m3_o10_o17_pcu_s_ID_174   -2.2087        -12.3644       
str_m3_o10_o17_pcu_s_ID_175   -72.7838       -72.7948       
str_m3_o10_o17_pcu_s_ID_176   -64.4051       -64.0260       
str_m3_o10_o17_pcu_s_ID_177   -53.1088       -56.9561       
str_m3_o10_o17_pcu_s_ID_178   -60.3744       -59.3629       
str_m3_o10_o17_pcu_s_ID_179   -30.2889       -47.8475       
str_m3_o10_o17_pcu_s_ID_180   -75.3273       -75.3016       
str_m3_o10_o17_pcu_s_ID_181   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_182   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_183   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_184   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_185   -66.9588       -66.9049       
str_m3_o10_o17_pcu_s_ID_186   -66.6996       -66.5963       
str_m3_o10_o17_pcu_s_ID_187   -61.5157       -63.3239       
str_m3_o10_o17_pcu_s_ID_188   -65.5366       -66.2385       
str_m3_o10_o17_pcu_s_ID_189   -61.7065       -62.0520       
str_m3_o10_o17_pcu_s_ID_190   -64.2144       -64.2127       
str_m3_o10_o17_pcu_s_ID_191   -70.8351       -69.2462       
str_m3_o10_o17_pcu_s_ID_192   -52.9834       -52.2789       
str_m3_o10_o17_pcu_s_ID_193   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_194   -50.5057       -54.4594       
str_m3_o10_o17_pcu_s_ID_195   -70.8688       -71.0974       
str_m3_o10_o17_pcu_s_ID_196   -65.3075       -66.0033       
str_m3_o10_o17_pcu_s_ID_197   -93.9365       -93.7322       
str_m3_o10_o17_pcu_s_ID_198   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_199   -84.0543       -83.8196       
str_m3_o10_o17_pcu_s_ID_200   -61.1845       -61.9738       
str_m3_o10_o17_pcu_s_ID_201   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_202   -61.3629       -61.1762       
str_m3_o10_o17_pcu_s_ID_203   -80.9896       -81.0125       
str_m3_o10_o17_pcu_s_ID_204   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_205   -64.1235       -64.3277       
str_m3_o10_o17_pcu_s_ID_206   -60.7848       -61.2056       
str_m3_o10_o17_pcu_s_ID_207   -69.8079       -69.7747       
str_m3_o10_o17_pcu_s_ID_208   -76.1688       -76.1832       
str_m3_o10_o17_pcu_s_ID_209   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_210   -65.2602       -65.1771       
str_m3_o10_o17_pcu_s_ID_211   -67.9500       -68.3542       
str_m3_o10_o17_pcu_s_ID_212   -1.0126        -8.4965        
str_m3_o10_o17_pcu_s_ID_213   -72.9559       -72.7462       
str_m3_o10_o17_pcu_s_ID_214   -73.3768       -73.4540       
str_m3_o10_o17_pcu_s_ID_215   -62.0525       -61.6456       
str_m3_o10_o17_pcu_s_ID_216   -74.6502       -74.8043       
str_m3_o10_o17_pcu_s_ID_217   -70.7385       -70.7039       
str_m3_o10_o17_pcu_s_ID_218   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_219   -0.3862        -1.9814        
str_m3_o10_o17_pcu_s_ID_220   -63.1778       -64.5596       
str_m3_o10_o17_pcu_s_ID_221   -60.1426       -60.5568       
str_m3_o10_o17_pcu_s_ID_222   -70.2560       -70.3012       
str_m3_o10_o17_pcu_s_ID_223   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_224   -72.6925       -70.5769       
str_m3_o10_o17_pcu_s_ID_225   -67.7732       -67.8130       
str_m3_o10_o17_pcu_s_ID_226   -65.4659       -66.4673       
str_m3_o10_o17_pcu_s_ID_227   -67.0728       -67.0866       
str_m3_o10_o17_pcu_s_ID_228   -65.0472       -64.8544       
str_m3_o10_o17_pcu_s_ID_229   -75.8449       -73.8073       
str_m3_o10_o17_pcu_s_ID_230   0.0000         -0.3215        
str_m3_o10_o17_pcu_s_ID_231   -71.3481       -71.3919       
str_m3_o10_o17_pcu_s_ID_232   -69.5399       -69.7328       
str_m3_o10_o17_pcu_s_ID_233   -63.2492       -63.1687       
str_m3_o10_o17_pcu_s_ID_234   -58.3895       -59.5262       
str_m3_o10_o17_pcu_s_ID_235   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_236   -74.1284       -74.0868       
str_m3_o10_o17_pcu_s_ID_237   -63.0957       -63.0537       
str_m3_o10_o17_pcu_s_ID_238   -76.2334       -76.1277       
str_m3_o10_o17_pcu_s_ID_239   -61.4604       -62.9465       
str_m3_o10_o17_pcu_s_ID_240   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_241   0.0000         -0.2947        
str_m3_o10_o17_pcu_s_ID_242   -58.5192       -59.2402       
str_m3_o10_o17_pcu_s_ID_243   -83.8436       -79.5436       
str_m3_o10_o17_pcu_s_ID_244   -61.7792       -63.1920       
str_m3_o10_o17_pcu_s_ID_245   -61.8123       -62.3933       
str_m3_o10_o17_pcu_s_ID_246   -61.1401       -61.1651       
str_m3_o10_o17_pcu_s_ID_247   -58.3636       -58.6675       
str_m3_o10_o17_pcu_s_ID_248   -62.8265       -63.7115       
str_m3_o10_o17_pcu_s_ID_249   -63.0989       -63.1822       
str_m3_o10_o17_pcu_s_ID_250   -61.9195       -63.1521       
str_m3_o10_o17_pcu_s_ID_251   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_252   -74.1043       -74.0503       
str_m3_o10_o17_pcu_s_ID_253   -63.0716       -63.3977       
str_m3_o10_o17_pcu_s_ID_254   -67.9141       -68.0141       
str_m3_o10_o17_pcu_s_ID_255   -65.9116       -65.9688       
str_m3_o10_o17_pcu_s_ID_256   -90.1617       -90.3543       
str_m3_o10_o17_pcu_s_ID_257   -68.2232       -68.1372       
str_m3_o10_o17_pcu_s_ID_258   -68.8848       -69.5735       
str_m3_o10_o17_pcu_s_ID_259   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_260   -75.8194       -75.8642       
str_m3_o10_o17_pcu_s_ID_261   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_262   -65.0783       -64.8851       
str_m3_o10_o17_pcu_s_ID_263   -53.6315       -55.9370       
str_m3_o10_o17_pcu_s_ID_264   -86.9670       -86.9891       
str_m3_o10_o17_pcu_s_ID_265   -64.1702       -63.6063       
str_m3_o10_o17_pcu_s_ID_266   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_267   -67.2422       -67.2753       
str_m3_o10_o17_pcu_s_ID_268   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_269   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_270   -64.5559       -64.4335       
str_m3_o10_o17_pcu_s_ID_271   -102.5678      -102.7711      
str_m3_o10_o17_pcu_s_ID_272   -64.1337       -65.4512       
str_m3_o10_o17_pcu_s_ID_273   -63.7517       -63.6989       
str_m3_o10_o17_pcu_s_ID_274   -64.4534       -64.6315       
str_m3_o10_o17_pcu_s_ID_275   -65.3737       -65.5037       
str_m3_o10_o17_pcu_s_ID_276   -62.1935       -62.2318       
str_m3_o10_o17_pcu_s_ID_277   -82.6510       -82.5135       
str_m3_o10_o17_pcu_s_ID_278   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_279   -76.1988       -76.2291       
str_m3_o10_o17_pcu_s_ID_280   -69.2604       -68.6358       
str_m3_o10_o17_pcu_s_ID_281   -63.0848       -63.9747       
str_m3_o10_o17_pcu_s_ID_282   -55.4461       -58.9704       
str_m3_o10_o17_pcu_s_ID_283   -78.9215       -78.8862       
str_m3_o10_o17_pcu_s_ID_284   -72.6144       -72.6941       
str_m3_o10_o17_pcu_s_ID_285   -73.6098       -73.2973       
str_m3_o10_o17_pcu_s_ID_286   -63.4913       -63.4215       
str_m3_o10_o17_pcu_s_ID_287   -61.8264       -61.6845       
str_m3_o10_o17_pcu_s_ID_288   -66.2346       -65.9575       
str_m3_o10_o17_pcu_s_ID_289   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_290   -5.8858        -25.8280       
str_m3_o10_o17_pcu_s_ID_291   -64.5283       -63.2938       
str_m3_o10_o17_pcu_s_ID_292   -66.7483       -66.5786       
str_m3_o10_o17_pcu_s_ID_293   -46.5418       -54.9244       
str_m3_o10_o17_pcu_s_ID_294   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_295   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_296   -61.2348       -61.5164       
str_m3_o10_o17_pcu_s_ID_297   0.0000         -1.0107        
str_m3_o10_o17_pcu_s_ID_298   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_299   -61.4129       -62.0301       
str_m3_o10_o17_pcu_s_ID_300   -0.4365        -8.1101        
str_m3_o10_o17_pcu_s_ID_301   0.0000         -3.5241        
str_m3_o10_o17_pcu_s_ID_302   -61.4586       -61.9815       
str_m3_o10_o17_pcu_s_ID_303   -55.4607       -58.4973       
str_m3_o10_o17_pcu_s_ID_304   -63.3544       -63.6160       
str_m3_o10_o17_pcu_s_ID_305   -65.1470       -65.0494       
str_m3_o10_o17_pcu_s_ID_306   -1.4837        -23.2666       
str_m3_o10_o17_pcu_s_ID_307   -65.6382       -65.3669       
str_m3_o10_o17_pcu_s_ID_308   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_309   -70.6986       -70.7105       
str_m3_o10_o17_pcu_s_ID_310   -62.5946       -62.6204       
str_m3_o10_o17_pcu_s_ID_311   -70.0068       -69.8166       
str_m3_o10_o17_pcu_s_ID_312   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_313   -62.8105       -63.0607       
str_m3_o10_o17_pcu_s_ID_314   -57.6617       -56.6492       
str_m3_o10_o17_pcu_s_ID_315   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_316   -65.1596       -65.8300       
str_m3_o10_o17_pcu_s_ID_317   -54.4045       -54.8356       
str_m3_o10_o17_pcu_s_ID_318   -17.5416       -43.2002       
str_m3_o10_o17_pcu_s_ID_319   -62.2726       -62.1972       
str_m3_o10_o17_pcu_s_ID_320   -62.7056       -61.5616       
str_m3_o10_o17_pcu_s_ID_321   -95.3868       -95.4704       
str_m3_o10_o17_pcu_s_ID_322   -60.4445       -59.3895       
str_m3_o10_o17_pcu_s_ID_323   -74.1408       -72.8607       
str_m3_o10_o17_pcu_s_ID_324   -66.1658       -66.3821       
str_m3_o10_o17_pcu_s_ID_325   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_326   -59.9524       -61.4479       
str_m3_o10_o17_pcu_s_ID_327   -68.3699       -68.3506       
str_m3_o10_o17_pcu_s_ID_328   -58.8500       -59.1307       
str_m3_o10_o17_pcu_s_ID_329   0.0000         0.0000         
str_m3_o10_o17_pcu_s_ID_330   -66.1099       -66.0864       
str_m3_o10_o17_pcu_s_ID_331   -69.9878       -66.0602       
str_m3_o10_o17_pcu_s_ID_332   0.0000         -0.8304        
str_m3_o10_o17_pcu_s_ID_333   -65.4250       -66.1427       
str_m3_o10_o17_pcu_s_ID_334   -71.5657       -71.6266       
str_m3_o10_o17_pcu_s_ID_335   -77.2647       -77.4798       
str_m3_o10_o17_pcu_s_ID_336   -78.6645       -78.8123       
str_m3_o10_o17_pcu_s_ID_337   0.0000         0.0000         
