MaterialsName                10.0kPa        
str_m1_o10_o16_pcu_s_ID_200   105.4626       
str_m1_o10_o16_pcu_s_ID_201   104.1281       
str_m1_o10_o16_pcu_s_ID_202   61.5860        
str_m1_o10_o16_pcu_s_ID_203   39.6190        
str_m1_o10_o16_pcu_s_ID_204   47.7453        
str_m1_o10_o16_pcu_s_ID_205   85.8110        
str_m1_o10_o16_pcu_s_ID_206   82.8167        
str_m1_o10_o16_pcu_s_ID_207   60.0058        
str_m1_o10_o16_pcu_s_ID_208   83.1288        
str_m1_o10_o16_pcu_s_ID_209   89.8483        
str_m1_o10_o16_pcu_s_ID_21    109.3385       
str_m1_o10_o16_pcu_s_ID_210   113.4071       
str_m1_o10_o16_pcu_s_ID_211   106.4957       
str_m1_o10_o16_pcu_s_ID_212   51.1826        
str_m1_o10_o16_pcu_s_ID_213   69.9035        
str_m1_o10_o16_pcu_s_ID_214   92.9653        
str_m1_o10_o16_pcu_s_ID_215   82.7289        
str_m1_o10_o16_pcu_s_ID_216   90.7925        
str_m1_o10_o16_pcu_s_ID_217   89.8051        
str_m1_o10_o16_pcu_s_ID_218   41.9780        
str_m1_o10_o16_pcu_s_ID_219   102.5515       
str_m1_o10_o16_pcu_s_ID_22    67.6428        
str_m1_o10_o16_pcu_s_ID_220   71.9858        
str_m1_o10_o16_pcu_s_ID_221   89.9615        
str_m1_o10_o16_pcu_s_ID_222   91.0348        
str_m1_o10_o16_pcu_s_ID_223   92.2697        
str_m1_o10_o16_pcu_s_ID_224   84.1225        
str_m1_o10_o16_pcu_s_ID_225   99.0413        
str_m1_o10_o16_pcu_s_ID_226   28.2893        
str_m1_o10_o16_pcu_s_ID_227   89.5592        
str_m1_o10_o16_pcu_s_ID_228   97.4169        
str_m1_o10_o16_pcu_s_ID_229   90.3464        
str_m1_o10_o16_pcu_s_ID_23    92.1295        
str_m1_o10_o16_pcu_s_ID_230   91.6214        
str_m1_o10_o16_pcu_s_ID_231   105.2335       
str_m1_o10_o16_pcu_s_ID_232   76.2885        
str_m1_o10_o16_pcu_s_ID_233   89.8986        
str_m1_o10_o16_pcu_s_ID_234   105.1913       
str_m1_o10_o16_pcu_s_ID_235   91.7041        
str_m1_o10_o16_pcu_s_ID_236   84.3559        
str_m1_o10_o16_pcu_s_ID_237   82.8684        
str_m1_o10_o16_pcu_s_ID_238   97.8286        
str_m1_o10_o16_pcu_s_ID_239   93.8708        
str_m1_o10_o16_pcu_s_ID_24    67.5668        
str_m1_o10_o16_pcu_s_ID_240   48.7068        
str_m1_o10_o16_pcu_s_ID_241   61.3184        
str_m1_o10_o16_pcu_s_ID_242   104.2667       
str_m1_o10_o16_pcu_s_ID_243   101.0707       
str_m1_o10_o16_pcu_s_ID_244   100.1461       
str_m1_o10_o16_pcu_s_ID_245   105.2602       
str_m1_o10_o16_pcu_s_ID_246   97.7878        
str_m1_o10_o16_pcu_s_ID_247   41.8416        
str_m1_o10_o16_pcu_s_ID_248   97.3794        
str_m1_o10_o16_pcu_s_ID_249   103.6568       
str_m1_o10_o16_pcu_s_ID_25    80.0969        
str_m1_o10_o16_pcu_s_ID_250   93.7489        
str_m1_o10_o16_pcu_s_ID_251   83.1743        
str_m1_o10_o16_pcu_s_ID_252   82.5972        
str_m1_o10_o16_pcu_s_ID_253   75.6787        
str_m1_o10_o16_pcu_s_ID_254   107.5805       
str_m1_o10_o16_pcu_s_ID_255   97.4184        
str_m1_o10_o16_pcu_s_ID_256   100.4189       
str_m1_o10_o16_pcu_s_ID_257   106.5713       
str_m1_o10_o16_pcu_s_ID_258   80.1249        
str_m1_o10_o16_pcu_s_ID_259   83.2916        
str_m1_o10_o16_pcu_s_ID_26    79.7681        
str_m1_o10_o16_pcu_s_ID_260   78.7533        
str_m1_o10_o16_pcu_s_ID_261   112.2627       
str_m1_o10_o16_pcu_s_ID_262   99.9774        
str_m1_o10_o16_pcu_s_ID_263   100.0735       
str_m1_o10_o16_pcu_s_ID_264   100.1467       
str_m1_o10_o16_pcu_s_ID_27    76.1963        
str_m1_o10_o16_pcu_s_ID_28    105.5222       
str_m1_o10_o16_pcu_s_ID_29    71.6872        
str_m1_o10_o16_pcu_s_ID_3     103.3041       
str_m1_o10_o16_pcu_s_ID_30    79.1622        
str_m1_o10_o16_pcu_s_ID_31    106.0529       
str_m1_o10_o16_pcu_s_ID_32    108.3889       
str_m1_o10_o16_pcu_s_ID_33    79.7885        
str_m1_o10_o16_pcu_s_ID_34    46.8431        
str_m1_o10_o16_pcu_s_ID_35    94.7485        
str_m1_o10_o16_pcu_s_ID_36    79.7022        
str_m1_o10_o16_pcu_s_ID_37    89.2995        
str_m1_o10_o16_pcu_s_ID_38    102.5946       
str_m1_o10_o16_pcu_s_ID_39    76.1827        
str_m1_o10_o16_pcu_s_ID_4     85.3947        
str_m1_o10_o16_pcu_s_ID_40    100.2683       
str_m1_o10_o16_pcu_s_ID_41    75.6530        
str_m1_o10_o16_pcu_s_ID_42    88.2453        
str_m1_o10_o16_pcu_s_ID_43    78.9777        
str_m1_o10_o16_pcu_s_ID_44    102.4805       
str_m1_o10_o16_pcu_s_ID_45    103.5532       
str_m1_o10_o16_pcu_s_ID_46    89.6898        
str_m1_o10_o16_pcu_s_ID_47    74.8953        
str_m1_o10_o16_pcu_s_ID_48    64.6156        
str_m1_o10_o16_pcu_s_ID_49    102.9720       
str_m1_o10_o16_pcu_s_ID_5     55.6695        
str_m1_o10_o16_pcu_s_ID_50    78.0818        
str_m1_o10_o16_pcu_s_ID_51    96.3834        
str_m1_o10_o16_pcu_s_ID_52    68.7947        
str_m1_o10_o16_pcu_s_ID_53    104.8519       
str_m1_o10_o16_pcu_s_ID_54    73.9388        
str_m1_o10_o16_pcu_s_ID_55    79.5935        
str_m1_o10_o16_pcu_s_ID_56    83.9054        
str_m1_o10_o16_pcu_s_ID_57    50.0454        
str_m1_o10_o16_pcu_s_ID_58    99.5145        
str_m1_o10_o16_pcu_s_ID_59    86.6942        
str_m1_o10_o16_pcu_s_ID_6     87.9431        
str_m1_o10_o16_pcu_s_ID_60    89.1276        
str_m1_o10_o16_pcu_s_ID_61    102.8939       
str_m1_o10_o16_pcu_s_ID_62    104.6775       
str_m1_o10_o16_pcu_s_ID_63    74.1465        
str_m1_o10_o16_pcu_s_ID_64    91.7032        
str_m1_o10_o16_pcu_s_ID_65    98.9086        
str_m1_o10_o16_pcu_s_ID_66    82.0022        
str_m1_o10_o16_pcu_s_ID_67    96.0551        
str_m1_o10_o16_pcu_s_ID_68    81.4691        
str_m1_o10_o16_pcu_s_ID_69    91.3066        
str_m1_o10_o16_pcu_s_ID_7     91.1943        
str_m1_o10_o16_pcu_s_ID_70    103.3983       
str_m1_o10_o16_pcu_s_ID_71    105.6203       
str_m1_o10_o16_pcu_s_ID_72    104.5552       
str_m1_o10_o16_pcu_s_ID_73    94.9276        
str_m1_o10_o16_pcu_s_ID_74    86.2703        
str_m1_o10_o16_pcu_s_ID_75    111.6458       
str_m1_o10_o16_pcu_s_ID_76    51.2006        
str_m1_o10_o16_pcu_s_ID_77    106.4865       
str_m1_o10_o16_pcu_s_ID_78    84.4619        
str_m1_o10_o16_pcu_s_ID_79    102.9015       
str_m1_o10_o16_pcu_s_ID_8     95.3052        
str_m1_o10_o16_pcu_s_ID_80    104.5460       
str_m1_o10_o16_pcu_s_ID_81    110.4574       
str_m1_o10_o16_pcu_s_ID_82    83.2166        
str_m1_o10_o16_pcu_s_ID_83    71.8233        
str_m1_o10_o16_pcu_s_ID_84    61.3137        
str_m1_o10_o16_pcu_s_ID_85    107.3863       
str_m1_o10_o16_pcu_s_ID_86    94.1425        
str_m1_o10_o16_pcu_s_ID_87    94.4376        
str_m1_o10_o16_pcu_s_ID_88    87.4890        
str_m1_o10_o16_pcu_s_ID_89    96.0278        
str_m1_o10_o16_pcu_s_ID_9     64.4810        
str_m1_o10_o16_pcu_s_ID_90    99.8364        
str_m1_o10_o16_pcu_s_ID_91    95.9441        
str_m1_o10_o16_pcu_s_ID_92    83.5616        
str_m1_o10_o16_pcu_s_ID_93    20.0000        
str_m1_o10_o16_pcu_s_ID_94    71.9633        
str_m1_o10_o16_pcu_s_ID_95    104.5679       
str_m1_o10_o16_pcu_s_ID_96    67.8985        
str_m1_o10_o16_pcu_s_ID_97    90.5765        
str_m1_o10_o16_pcu_s_ID_98    107.4375       
str_m1_o10_o16_pcu_s_ID_99    86.6802        
str_m1_o10_o18_pcu_s_ID_265   134.1490       
str_m1_o10_o18_pcu_s_ID_266   124.4364       
str_m1_o10_o18_pcu_s_ID_267   88.0139        
str_m1_o10_o18_pcu_s_ID_268   104.6075       
str_m1_o10_o18_pcu_s_ID_269   114.3337       
str_m1_o10_o18_pcu_s_ID_270   104.7034       
str_m1_o10_o18_pcu_s_ID_271   129.6719       
str_m1_o10_o18_pcu_s_ID_272   91.8425        
str_m1_o10_o18_pcu_s_ID_273   93.6867        
str_m1_o10_o18_pcu_s_ID_274   121.2264       
str_m1_o10_o18_pcu_s_ID_275   93.6330        
str_m1_o10_o18_pcu_s_ID_276   98.5364        
str_m1_o10_o18_pcu_s_ID_277   123.5948       
str_m1_o10_o18_pcu_s_ID_278   117.1175       
str_m1_o10_o18_pcu_s_ID_279   121.7575       
str_m1_o10_o18_pcu_s_ID_280   91.3682        
str_m1_o10_o18_pcu_s_ID_281   111.2071       
str_m1_o10_o18_pcu_s_ID_282   125.3321       
str_m1_o10_o18_pcu_s_ID_283   63.2384        
str_m1_o10_o18_pcu_s_ID_284   111.7973       
str_m1_o10_o18_pcu_s_ID_285   112.6946       
str_m1_o10_o18_pcu_s_ID_286   82.0808        
str_m1_o10_o18_pcu_s_ID_287   90.7969        
str_m1_o10_o18_pcu_s_ID_288   106.3756       
str_m1_o10_o18_pcu_s_ID_289   110.6220       
str_m1_o10_o18_pcu_s_ID_290   126.7030       
str_m1_o10_o18_pcu_s_ID_291   109.0250       
str_m1_o10_o18_pcu_s_ID_292   93.9496        
str_m1_o10_o18_pcu_s_ID_293   110.7552       
str_m1_o10_o18_pcu_s_ID_294   103.5030       
str_m1_o10_o18_pcu_s_ID_295   54.4492        
str_m1_o10_o18_pcu_s_ID_296   100.9599       
str_m1_o10_o18_pcu_s_ID_297   90.6552        
str_m1_o10_o18_pcu_s_ID_298   95.7325        
str_m1_o10_o18_pcu_s_ID_299   93.8820        
str_m1_o10_o18_pcu_s_ID_300   98.8765        
str_m1_o10_o18_pcu_s_ID_301   88.4645        
str_m1_o10_o18_pcu_s_ID_302   105.8746       
str_m1_o10_o18_pcu_s_ID_303   129.4521       
str_m1_o10_o18_pcu_s_ID_304   122.6602       
str_m1_o10_o18_pcu_s_ID_305   55.7394        
str_m1_o10_o18_pcu_s_ID_306   66.4103        
str_m1_o10_o18_pcu_s_ID_307   115.0514       
str_m1_o10_o18_pcu_s_ID_308   89.1717        
str_m1_o10_o18_pcu_s_ID_309   101.4000       
str_m1_o10_o18_pcu_s_ID_310   102.4600       
str_m1_o10_o18_pcu_s_ID_311   90.4499        
str_m1_o10_o18_pcu_s_ID_312   102.0523       
str_m1_o10_o18_pcu_s_ID_313   127.9036       
str_m1_o10_o18_pcu_s_ID_314   102.9849       
str_m1_o10_o18_pcu_s_ID_315   53.8729        
str_m1_o10_o18_pcu_s_ID_316   93.4122        
str_m1_o10_o18_pcu_s_ID_317   42.8277        
str_m1_o10_o18_pcu_s_ID_318   119.0632       
str_m1_o10_o18_pcu_s_ID_319   114.7754       
str_m1_o10_o18_pcu_s_ID_320   103.6375       
str_m1_o10_o18_pcu_s_ID_321   107.2181       
str_m1_o10_o18_pcu_s_ID_322   86.0776        
str_m1_o10_o18_pcu_s_ID_323   119.1278       
str_m1_o10_o18_pcu_s_ID_324   56.3386        
str_m1_o10_o18_pcu_s_ID_325   103.0837       
str_m1_o10_o18_pcu_s_ID_326   104.3162       
str_m1_o10_o18_pcu_s_ID_327   77.2527        
str_m1_o10_o18_pcu_s_ID_328   40.1608        
str_m1_o10_o18_pcu_s_ID_329   40.2782        
str_m1_o10_o18_pcu_s_ID_330   119.9366       
str_m1_o10_o18_pcu_s_ID_331   132.9017       
str_m1_o10_o18_pcu_s_ID_332   34.9392        
str_m1_o10_o18_pcu_s_ID_333   120.9473       
str_m1_o10_o18_pcu_s_ID_334   87.3105        
str_m1_o10_o18_pcu_s_ID_335   86.6655        
str_m1_o10_o18_pcu_s_ID_336   90.6699        
str_m1_o10_o18_pcu_s_ID_337   125.8714       
str_m1_o10_o18_pcu_s_ID_338   125.4072       
str_m1_o10_o18_pcu_s_ID_339   25.6272        
str_m1_o10_o18_pcu_s_ID_340   123.6765       
str_m1_o10_o18_pcu_s_ID_341   87.8185        
str_m1_o10_o18_pcu_s_ID_342   112.0118       
str_m1_o10_o18_pcu_s_ID_343   110.5538       
str_m1_o10_o18_pcu_s_ID_344   23.5005        
str_m1_o10_o18_pcu_s_ID_345   104.4036       
str_m1_o10_o18_pcu_s_ID_346   116.9089       
str_m1_o10_o18_pcu_s_ID_347   111.3009       
str_m1_o10_o18_pcu_s_ID_348   125.8596       
str_m1_o10_o18_pcu_s_ID_349   99.9001        
str_m1_o10_o18_pcu_s_ID_350   78.3052        
str_m1_o10_o18_pcu_s_ID_351   101.7896       
str_m1_o10_o18_pcu_s_ID_352   117.3612       
str_m1_o10_o18_pcu_s_ID_353   130.5707       
str_m1_o10_o18_pcu_s_ID_354   97.0574        
str_m1_o10_o18_pcu_s_ID_355   88.9990        
str_m1_o10_o18_pcu_s_ID_356   111.6222       
str_m1_o10_o18_pcu_s_ID_357   112.6124       
str_m1_o10_o18_pcu_s_ID_358   104.2355       
str_m1_o10_o18_pcu_s_ID_359   76.4647        
str_m1_o10_o18_pcu_s_ID_360   124.0049       
str_m1_o10_o18_pcu_s_ID_361   121.5088       
str_m1_o10_o18_pcu_s_ID_362   58.6356        
str_m1_o10_o18_pcu_s_ID_363   104.2607       
str_m1_o10_o18_pcu_s_ID_364   35.7166        
str_m1_o10_o18_pcu_s_ID_365   112.7708       
str_m1_o10_o18_pcu_s_ID_366   114.4317       
str_m1_o10_o18_pcu_s_ID_367   57.1367        
str_m1_o10_o18_pcu_s_ID_368   103.8397       
str_m1_o10_o18_pcu_s_ID_369   132.3210       
str_m1_o10_o18_pcu_s_ID_370   106.7753       
str_m1_o10_o18_pcu_s_ID_371   129.2552       
str_m1_o10_o18_pcu_s_ID_372   69.7366        
str_m1_o10_o18_pcu_s_ID_373   119.7147       
str_m1_o10_o18_pcu_s_ID_374   124.0988       
str_m1_o10_o18_pcu_s_ID_375   115.6526       
str_m1_o10_o18_pcu_s_ID_376   105.1899       
str_m1_o10_o18_pcu_s_ID_377   118.9532       
str_m1_o10_o18_pcu_s_ID_378   116.4319       
str_m1_o10_o18_pcu_s_ID_379   111.5553       
str_m1_o10_o18_pcu_s_ID_380   114.4155       
str_m1_o10_o18_pcu_s_ID_381   111.5650       
str_m1_o10_o18_pcu_s_ID_382   89.4840        
str_m1_o10_o18_pcu_s_ID_383   118.6435       
str_m1_o10_o18_pcu_s_ID_384   71.6901        
str_m1_o10_o18_pcu_s_ID_385   117.6061       
str_m1_o10_o18_pcu_s_ID_386   130.2377       
str_m1_o10_o18_pcu_s_ID_387   115.5833       
str_m1_o10_o18_pcu_s_ID_388   67.1420        
str_m1_o10_o18_pcu_s_ID_389   4.3426         
str_m1_o10_o18_pcu_s_ID_390   113.4011       
str_m1_o10_o18_pcu_s_ID_391   105.4457       
str_m1_o10_o18_pcu_s_ID_392   98.2722        
str_m1_o10_o18_pcu_s_ID_393   131.7558       
str_m1_o10_o18_pcu_s_ID_394   123.2266       
str_m1_o10_o18_pcu_s_ID_395   96.5015        
str_m1_o10_o18_pcu_s_ID_396   94.9572        
str_m1_o10_o18_pcu_s_ID_397   65.2921        
str_m1_o10_o18_pcu_s_ID_398   120.8640       
str_m1_o10_o18_pcu_s_ID_399   82.7107        
str_m1_o10_o18_pcu_s_ID_400   125.4999       
str_m1_o10_o18_pcu_s_ID_401   117.7506       
str_m1_o10_o18_pcu_s_ID_402   96.3544        
str_m1_o10_o18_pcu_s_ID_403   83.0390        
