MaterialsName                 0.01kPa        

str_m2_o10_o16_pcu_s_ID_1     -57.1873       
str_m2_o10_o16_pcu_s_ID_10    -66.4801       
str_m2_o10_o16_pcu_s_ID_100   -52.2848       
str_m2_o10_o16_pcu_s_ID_101   -57.9294       
str_m2_o10_o16_pcu_s_ID_102   -59.7457       
str_m2_o10_o16_pcu_s_ID_103   0.0000         
str_m2_o10_o16_pcu_s_ID_104   0.0000         
str_m2_o10_o16_pcu_s_ID_105   -0.5584        
str_m2_o10_o16_pcu_s_ID_106   -56.4351       
str_m2_o10_o16_pcu_s_ID_107   -57.6929       
str_m2_o10_o16_pcu_s_ID_108   0.0000         
str_m2_o10_o16_pcu_s_ID_109   -65.5670       
str_m2_o10_o16_pcu_s_ID_11    -65.1898       
str_m2_o10_o16_pcu_s_ID_110   -56.5271       
str_m2_o10_o16_pcu_s_ID_111   -56.3267       
str_m2_o10_o16_pcu_s_ID_112   -58.4477       
str_m2_o10_o16_pcu_s_ID_113   -56.2330       
str_m2_o10_o16_pcu_s_ID_114   0.0000         
str_m2_o10_o16_pcu_s_ID_115   -59.5875       
str_m2_o10_o16_pcu_s_ID_116   -54.7928       
str_m2_o10_o16_pcu_s_ID_117   -56.2541       
str_m2_o10_o16_pcu_s_ID_118   -58.1709       
str_m2_o10_o16_pcu_s_ID_119   -68.1142       
str_m2_o10_o16_pcu_s_ID_12    -52.2804       
str_m2_o10_o16_pcu_s_ID_120   0.0000         
str_m2_o10_o16_pcu_s_ID_121   -53.2419       
str_m2_o10_o16_pcu_s_ID_122   -15.3143       
str_m2_o10_o16_pcu_s_ID_123   0.0000         
str_m2_o10_o16_pcu_s_ID_124   0.0000         
str_m2_o10_o16_pcu_s_ID_125   -55.8994       
str_m2_o10_o16_pcu_s_ID_126   -71.4307       
str_m2_o10_o16_pcu_s_ID_127   0.0000         
str_m2_o10_o16_pcu_s_ID_128   -54.2178       
str_m2_o10_o16_pcu_s_ID_129   -54.7063       
str_m2_o10_o16_pcu_s_ID_13    -60.4056       
str_m2_o10_o16_pcu_s_ID_130   0.0000         
str_m2_o10_o16_pcu_s_ID_131   -52.0964       
str_m2_o10_o16_pcu_s_ID_132   -55.0718       
str_m2_o10_o16_pcu_s_ID_133   -53.7571       
str_m2_o10_o16_pcu_s_ID_134   -51.5040       
str_m2_o10_o16_pcu_s_ID_135   0.0000         
str_m2_o10_o16_pcu_s_ID_136   0.0000         
str_m2_o10_o16_pcu_s_ID_137   -9.6211        
str_m2_o10_o16_pcu_s_ID_138   -51.5122       
str_m2_o10_o16_pcu_s_ID_139   -53.1798       
str_m2_o10_o16_pcu_s_ID_14    -54.9968       
str_m2_o10_o16_pcu_s_ID_140   -52.7446       
str_m2_o10_o16_pcu_s_ID_141   -42.5340       
str_m2_o10_o16_pcu_s_ID_142   -56.2557       
str_m2_o10_o16_pcu_s_ID_143   -49.0554       
str_m2_o10_o16_pcu_s_ID_144   -17.9381       
str_m2_o10_o16_pcu_s_ID_145   -53.2657       
str_m2_o10_o16_pcu_s_ID_146   -56.5205       
str_m2_o10_o16_pcu_s_ID_147   -57.0777       
str_m2_o10_o16_pcu_s_ID_148   -56.3108       
str_m2_o10_o16_pcu_s_ID_149   -48.2845       
str_m2_o10_o16_pcu_s_ID_15    0.0000         
str_m2_o10_o16_pcu_s_ID_150   -50.1318       
str_m2_o10_o16_pcu_s_ID_151   -53.5746       
str_m2_o10_o16_pcu_s_ID_152   -0.6046        
str_m2_o10_o16_pcu_s_ID_153   -60.5558       
str_m2_o10_o16_pcu_s_ID_154   -51.5974       
str_m2_o10_o16_pcu_s_ID_155   -51.8838       
str_m2_o10_o16_pcu_s_ID_156   -50.1613       
str_m2_o10_o16_pcu_s_ID_157   -65.7051       
str_m2_o10_o16_pcu_s_ID_158   -56.7260       
str_m2_o10_o16_pcu_s_ID_159   -7.7218        
str_m2_o10_o16_pcu_s_ID_16    -60.7856       
str_m2_o10_o16_pcu_s_ID_160   -54.8593       
str_m2_o10_o16_pcu_s_ID_161   -31.9329       
str_m2_o10_o16_pcu_s_ID_162   -45.2165       
str_m2_o10_o16_pcu_s_ID_163   0.0000         
str_m2_o10_o16_pcu_s_ID_164   -55.3551       
str_m2_o10_o16_pcu_s_ID_165   -5.7638        
str_m2_o10_o16_pcu_s_ID_166   -0.5545        
str_m2_o10_o16_pcu_s_ID_167   -57.2943       
str_m2_o10_o16_pcu_s_ID_168   0.0000         
str_m2_o10_o16_pcu_s_ID_169   -52.2641       
str_m2_o10_o16_pcu_s_ID_17    -1.3566        
str_m2_o10_o16_pcu_s_ID_170   -51.7982       
str_m2_o10_o16_pcu_s_ID_171   0.0000         
str_m2_o10_o16_pcu_s_ID_172   -3.6820        
str_m2_o10_o16_pcu_s_ID_173   -60.5528       
str_m2_o10_o16_pcu_s_ID_174   0.0000         
str_m2_o10_o16_pcu_s_ID_175   -61.8335       
str_m2_o10_o16_pcu_s_ID_176   -52.3567       
str_m2_o10_o16_pcu_s_ID_177   -61.4447       
str_m2_o10_o16_pcu_s_ID_178   0.0000         
str_m2_o10_o16_pcu_s_ID_179   -60.2332       
str_m2_o10_o16_pcu_s_ID_18    -61.4183       
str_m2_o10_o16_pcu_s_ID_180   -61.2905       
str_m2_o10_o16_pcu_s_ID_181   -79.2607       
str_m2_o10_o16_pcu_s_ID_182   -40.8030       
str_m2_o10_o16_pcu_s_ID_183   0.0000         
str_m2_o10_o16_pcu_s_ID_184   -54.5669       
str_m2_o10_o16_pcu_s_ID_185   -34.6232       
str_m2_o10_o16_pcu_s_ID_186   0.0000         
str_m2_o10_o16_pcu_s_ID_187   -51.0724       
str_m2_o10_o16_pcu_s_ID_188   -54.9496       
str_m2_o10_o16_pcu_s_ID_189   -51.6440       
str_m2_o10_o16_pcu_s_ID_19    -57.1851       
str_m2_o10_o16_pcu_s_ID_190   -55.7718       
str_m2_o10_o16_pcu_s_ID_191   -54.1164       
